p_archivos,ej5-load,ej5-merge,ej6
93,47567781,216970779,80759318
94,42593527,216094066,80633002
95,49627526,218259847,80950737
96,43453713,215131223,80278628
97,42566602,217573825,81113726
98,45569434,227800826,88147936
99,46549871,235045944,90476540
100,36635020,238573698,89242849
1,297031525,59043285,289768425
2,131131448,174269381,165424760
3,79908646,205685307,125626914
4,52649285,219302122,103398941
5,65016134,265927598,134144970
6,104550117,304510307,132277000
7,105979126,306038289,129409073
8,103080778,310200523,128781262
9,108778456,310515252,127548288
10,102474609,312736604,126465489
11,99765906,310111079,126183236
12,99179223,312718606,113558762
13,90389318,274414266,107733699
14,87595067,272600744,107806810
15,88941553,272686742,108598821
16,76852275,275609036,106649370
17,80480618,272868837,105880498
18,74950896,273983030,105985875
19,73386828,276377462,105593012
20,64610549,275454354,106405486
21,72262077,263546514,91024186
22,63229084,239165936,90173037
23,63755683,237433386,90632251
24,58317702,236052158,90295506
25,59799173,237477472,89953651
26,58359182,237061011,89842129
27,61217037,237222570,89968107
28,58257997,240255659,105281232
29,59991613,236978384,90111899
30,56687696,236591118,89929542
31,59732887,238208431,81551801
32,54858774,215884726,81016938
33,59019877,214918662,81209204
34,57306116,215220083,82317971
35,55261360,215582630,81015119
36,50105971,212756547,80661281
37,55559861,216108783,81100553
38,51872569,217021885,81160398
39,56041761,215013327,81573225
40,52060567,215913317,80953835
41,52999096,217548009,80009090
42,50596299,214662116,80401778
43,54359223,234023283,89746799
44,52168656,239319034,89032542
45,47657748,239765921,90189494
46,54691788,239633033,90253356
47,54290619,237897287,89511070
48,54587984,236652952,89691094
49,49016298,241070504,89519355
50,55751776,237819627,90121087
51,54384260,237516657,89821916
52,52322798,237654805,90727484
53,59858952,255470665,119169285
54,63461119,316938662,119100652
55,65964273,315146690,118915157
56,68140804,316362196,119862516
57,62308658,314806722,120346428
58,67061967,314663531,120186241
59,67394939,315200607,120271357
60,64754936,315464294,119446916
61,64990130,303828567,104881218
62,66258105,274342103,103232406
63,56146232,276898263,104972521
64,67505167,278253910,104387707
65,56719548,279730821,113863078
66,58092968,275201926,104449682
67,56476897,277863968,104504932
68,51739865,278881822,104599742
69,58875572,276269905,103804875
70,56756741,265434745,88629965
71,44874905,239708503,88994880
72,52582775,237718621,89696516
73,40773925,240164157,89116862
74,52722281,238676340,88820941
75,45914638,236015896,89315873
76,48254479,238427751,88765824
77,42041256,239616337,89232010
78,45974587,236857907,90523765
79,51438501,239772934,88870652
80,50024399,237712021,89969294
81,45555618,219180487,81373449
82,41284146,215271794,80727773
83,46365854,216219838,81122665
84,40923843,215608961,81607472
85,42711016,218766969,80792740
86,46216969,215291279,80812778
87,43653394,213903208,82138211
88,43893605,217570917,79967015
89,44222616,217533895,81827614
90,38815073,227528781,81196274
91,33538413,218583354,80495772
92,46502453,218252957,86687228
93,49734175,236244012,89272878
94,43052257,236519227,90667833
95,44620009,236096539,90777980
96,40334283,238208239,88989225
97,50468949,238444892,91138350
98,45767345,237139986,89771237
99,42059158,238772012,91442434
100,47540236,238864601,90370847
1,392545611,77496212,384065795
2,175629265,232185376,221764145
3,105859678,275873243,170223690
4,70809327,291837673,137200242
5,68307950,294458836,135609270
6,101954228,301504757,131537555
7,104670237,309286646,112109879
8,105789167,272457398,111685122
9,102089002,272363628,109433239
10,103567553,273028584,110449815
11,97736340,273769989,109722324
12,89909260,275012716,108498892
13,79233026,275254359,107973650
14,82851589,274645663,107939697
15,79328719,273432767,108427692
16,75129914,235897221,90946942
17,68652584,236512098,91869729
18,72109009,235337555,92085657
19,72443103,240222619,90732061
20,62978345,239071909,90373371
21,69370234,236270716,91098899
22,58933994,239006090,89665112
23,58263859,236208057,90496490
24,63108017,237672130,91696685
25,54937984,237375937,89665167
26,61396961,261615123,105612029
27,67282717,277618082,105440675
28,63421155,278255568,105829270
29,68899027,277649592,105068081
30,65214520,277187538,107365091
31,62213777,275287962,104685546
32,69058620,276183158,104901178
33,64303635,277150292,104754397
34,55658291,276697992,105740352
35,60282472,248189387,90396998
36,58932457,237729505,88870640
37,60102648,239364613,88956933
38,53278985,241692657,89002352
39,58805811,239371309,89877326
40,62748834,240470224,90172505
41,55496805,237965205,89320933
42,61778025,238753561,89297182
43,53791612,236637834,89961181
44,59622002,238805184,89549729
45,47479726,234743091,80917511
46,52499243,214753160,80781779
47,54392960,215060371,81303614
48,49914644,212703971,82077548
49,52839507,216135887,81300264
50,52921459,215488688,80599811
51,55243817,214342013,81516875
52,55724895,216298882,80992089
53,51703293,217910856,80455336
54,51029127,217090865,81975958
55,46374593,214035474,80607622
56,51365521,215947327,80772129
57,53639064,239578380,90517623
58,58961877,239541293,88976595
59,54754260,236750473,89383201
60,52749218,240224099,89360661
61,59263574,239007803,89108160
62,47163029,238724236,91026504
63,49997657,237554907,88917085
64,57715137,241997775,89584567
65,56242995,236018743,90093278
66,57814931,239714838,89458513
67,54993683,275907156,120433040
68,65228784,318510912,118818653
69,59421807,315653811,120043414
70,59439449,319545798,118089847
71,63630824,315856210,119196684
72,54181242,317691370,119243090
73,54725300,318367020,119091295
74,66143077,316568440,120013265
75,55365364,298265260,104170755
76,43760634,281197174,104710707
77,56281408,277675218,104132636
78,58086466,278176322,104899356
79,55281098,280553586,104575374
80,59279442,276856484,104310541
81,52213535,280627303,104300243
82,55456533,275308206,105249070
83,44715373,276084574,104716202
84,44328033,270514663,90070416
85,47664327,237505448,89086407
86,50107399,238739671,89866543
87,48744874,239272912,89199041
88,50858882,236393811,90099458
89,46390925,236675498,89758498
90,45591329,251678887,90707170
91,44941672,240201433,89987546
92,47500558,238225856,91211264
93,45149868,239261455,90106046
94,46650030,238401560,90564345
95,43776810,216918719,81594336
96,46739042,217171661,80885581
97,39844043,215453327,81551233
98,37721720,215294171,82290439
99,45399403,214916208,82457670
100,54758683,219387187,81424224
1,270371662,53290579,260644253
2,120246571,155587299,151835870
3,70529891,199321061,124857187
4,53029830,217869429,102868548
5,49155100,226889877,100287860
6,44612211,228889005,99980092
7,88823431,228780377,97139793
8,95796853,236360594,96538199
9,95617467,234553680,95298476
10,96739369,233332047,94462455
11,86114658,234025797,93102814
12,85961098,235797900,93050088
13,81550721,314387372,124318503
14,91803976,314000335,122229322
15,87270642,312238675,123793773
16,86856032,312302756,122561205
17,81440071,312458447,123133458
18,74975569,313635954,120975829
19,74515295,313406911,121547434
20,78231126,312435782,112512347
21,63877267,274422450,107659685
22,65958909,275859535,106373854
23,64146890,275490890,106767588
24,67997728,275883241,106736718
25,66903757,276002951,106758638
26,59156933,275818428,105139392
27,68446056,276327207,105494585
28,61887114,273830551,104567734
29,71233027,273372898,93353521
30,55717648,236410714,90132274
31,59543043,234871637,89831116
32,54527246,235194258,90060587
33,60354279,236657888,90529458
34,55319577,236575659,89699485
35,58385349,237132594,88173416
36,55243244,236221767,88569724
37,61989946,237460932,90641388
38,49154474,235434329,90867234
39,57079123,239968673,89635072
40,60819437,215575601,80441445
41,55441591,212623317,80625034
42,49473559,215555158,81196470
43,57284145,218155919,80048423
44,54149744,216106285,81142914
45,45925704,214971624,81525335
46,59673634,216898763,80532399
47,51348220,216772965,80890904
48,57523101,214859922,80799006
49,51641043,215675865,81286606
50,48814186,216111527,81218575
51,57800195,219738282,89472659
52,50509568,237989099,89388065
53,47664666,236629425,89035653
54,57465099,239486348,88451806
55,53566051,238234159,90005882
56,56427401,237564574,89146500
57,57696975,237487845,89042757
58,53124492,237790679,89240698
59,47950125,237474405,89974991
60,47059317,237363277,88699377
61,48651818,236197430,89663156
62,53221739,317298258,119219483
63,60700135,318559881,118762571
64,69092430,317316795,118624691
65,63636288,317598238,119050587
66,59861748,317983265,118239893
67,60302572,314018763,121414303
68,60477144,316752657,119860965
69,61477789,317254345,120298019
70,56252629,278649552,104166586
71,58691651,275690453,104198983
72,53462430,277300637,104708091
73,56021295,278006819,105215809
74,54854319,275461614,104427955
75,57425456,276661347,103602506
76,46050741,279515772,104762553
77,53109954,277127674,105475498
78,49095339,278444903,104215253
79,55915607,244070551,88928202
80,43011268,238398692,90643590
81,40757182,240278082,89659212
82,47170761,236345049,88976529
83,40249081,236931399,89098744
84,46306761,238712281,90756508
85,48956268,238945508,91182791
86,46678437,237531686,89125797
87,48754415,237678401,89629883
88,45493295,237597585,90018868
89,46891676,238024060,96252223
90,40953847,292061689,104669006
91,52475606,280562024,104943973
92,42582022,277837513,104203170
93,53393585,277421950,105064539
94,50183801,279073515,105495159
95,55411405,276809914,106100922
96,57824131,278390630,104912155
97,48541337,278322433,105396987
98,55151190,276170959,104344652
99,50469505,235820470,90147266
100,45671871,237980001,90671951
1,300831113,59530653,296566223
2,133783352,173190456,165767526
3,80084763,205015006,126839551
4,53259173,219035134,102631220
5,58912489,218007157,100879637
6,50459332,264469903,115536720
7,100900828,269735223,113678250
8,91149310,272084313,110214408
9,98309674,271072700,112025774
10,100861282,272553047,110501672
11,94605711,277186000,109906178
12,86997403,273498434,109214642
13,87839912,273920399,109381801
14,87779117,256721301,93546170
15,71235843,235029056,91984783
16,71443650,235206430,91558508
17,67357326,237102419,91804710
18,67410244,236502387,91297500
19,61044303,237015650,91786900
20,64353824,235910578,91053634
21,65500909,238631547,89937606
22,61474876,238604284,90584656
23,55919821,237596035,91367367
24,53826609,231762543,81608136
25,56829337,213981182,82631387
26,53216069,213021115,81070949
27,53245913,213447652,81938970
28,53713068,214305619,81619655
29,57379005,214649166,80531167
30,55596203,215910015,82209211
31,54614114,212142269,81262891
32,61891480,214307285,81630663
33,53123949,214709886,81848169
34,56237830,218702099,81023806
35,55036351,218862820,81031228
36,53827412,237150763,90355824
37,57053429,235734238,89937460
38,61867314,238691251,89199317
39,52123681,238236846,88930422
40,55386800,235524821,90535290
41,58909068,238893335,89290939
42,50565954,237510250,89221967
43,52399762,240022632,89380938
44,55660500,236141240,90097010
45,56671300,234796434,89986271
46,53727823,280281439,119458541
47,63582240,315037470,119127195
48,67184489,317444493,118682403
49,63439011,317336290,119325864
50,67967791,315900035,119948460
51,65460612,317970387,120284831
52,68104764,315262488,120049013
53,63137393,318752829,120180087
54,58954900,292515266,105160901
55,60306962,275685152,104772197
56,57805422,277190738,105388062
57,54079001,274788708,105643012
58,67551740,274715624,104184685
59,63816724,277285170,104085914
60,60818019,275627118,104846562
61,58068611,278313284,104990541
62,60773894,275422165,104411634
63,57762811,256317129,90110772
64,60378419,240151690,88207036
65,51643279,237653719,88827947
66,44892519,238681136,90227839
67,49519783,240495176,90080914
68,56172964,240029489,89222056
69,45577050,238890753,90513615
70,49829669,238740888,90514045
71,47283816,236446084,87961093
72,47011086,238623659,88635920
73,48849520,238014903,89166290
74,45324851,215107059,81699839
75,50815680,217519553,80930065
76,42258675,217506795,81555482
77,47229146,218255454,80067364
78,44736487,215139313,81618932
79,43805310,218095047,80118526
80,39706532,214628237,80973293
81,41881177,216425186,81766271
82,42470462,215891034,81834301
83,48343844,214334364,81283232
84,40962592,216957967,81890951
85,39241446,221269330,90550820
86,45369647,240775488,90077519
87,46751496,237058475,89361615
88,50267437,237684008,89745700
89,50365147,238598447,89997088
90,45874410,256371060,90160455
91,47865121,243708805,90510699
92,46069014,240262704,90131214
93,45791758,237025619,90490540
94,43012616,239221228,90919033
95,43610223,238045977,89842559
96,44581221,216604379,81266548
97,39905201,214744448,82024086
98,39112384,216016326,82955830
99,43768233,217176208,81917777
100,41850584,219238989,81284321
1,268190047,52288712,264424763
2,120679642,156264825,150752602
3,72114678,186624996,110560275
4,48122688,213111540,101139088
5,57324590,224486457,99105354
6,44232425,221843034,96569365
7,90262977,230275633,96802814
8,95777071,231680851,95466746
9,88617576,233221301,93346818
10,92523102,234465877,93308365
11,85717877,231786601,92177873
12,79765967,233809044,93497656
13,85422838,234203190,91905544
14,70070633,310395131,121013894
15,92578618,312637613,122455586
16,81248018,312146106,121624439
17,81588316,312001886,121924137
18,77895272,312600192,121386347
19,73390401,314088526,120437822
20,76616069,310622524,120883783
21,80271841,313566072,117038074
22,69154939,276885964,105836463
23,66829359,274054203,106085364
24,64237418,273835240,106021012
25,68062355,274271704,107085048
26,72116161,274452843,105375111
27,66520601,277629813,105700625
28,64890230,275382945,105951907
29,67482907,273838177,106130377
30,63499416,275431953,98252790
31,55733488,235794097,89867944
32,58809216,234210915,89375520
33,51742448,238508374,89318266
34,54619821,240172525,89409123
35,63824833,238354510,89115652
36,58668370,236270490,90333701
37,52897721,236024084,89809660
38,56208439,236744013,89878535
39,57521913,236191117,88938936
40,55095066,236007608,89115833
41,55557513,217876222,80275804
42,50130145,215521763,81160602
43,59885970,215681693,80798908
44,49142640,214949001,80642620
45,52859391,213192230,79402994
46,51010155,213505936,80401275
47,53436683,214826835,79888986
48,54334844,214722255,79758882
49,45833182,211943609,80769294
50,49934712,216989633,80655744
51,51083370,214212002,80285339
52,45514789,215046256,87280787
53,52554010,236385513,89734299
54,53262938,238093759,88725519
55,54671323,236056075,88694348
56,50529888,233942428,89443961
57,60231095,235126278,89573662
58,52874692,239416661,89586240
59,51401118,236373663,90194244
60,52575203,234389733,89437972
61,43133357,235211326,89306697
62,50619566,238823281,88920638
63,55465585,286961537,119124019
64,65448820,313320907,119208639
65,69452566,315084388,119667672
66,54843632,314216094,119700249
67,66849207,313576781,118429200
68,62338236,314248867,119410361
69,54919079,313797760,119674815
70,67733978,314202148,122721271
71,56006612,292035679,105332472
72,63637584,274167580,105728504
73,51948621,275263085,103895593
74,62171055,274416465,104910708
75,57686242,274433954,106342527
76,53851524,275986667,104226881
77,55030901,275057699,105016307
78,52288036,277291945,103238141
79,55977049,276910402,102896486
80,50688049,259380486,88875149
81,44453243,237705621,89228408
82,45142753,234859174,89529091
83,45202306,237404971,88863127
84,46993841,237960828,90424176
85,48640494,235313743,91136097
86,41736788,237707136,89006166
87,50767529,237003324,89570724
88,46847031,236543573,89962200
89,44367231,237626500,89374352
90,46541483,252021717,89849109
91,44036659,216826341,80952197
92,46509217,212531288,81751828
93,43158886,214961766,82379377
94,44105027,214895744,81045885
95,42269608,213331561,81366809
96,44811548,213302957,80755427
97,43531448,217970072,81374777
98,41136812,216148686,81348976
99,41654285,218217709,81486311
100,47083387,216485094,81025170
1,298243003,58286627,295131263
2,132542838,173883753,168000085
3,79642425,207656819,125756516
4,53431842,218324459,102092641
5,51676892,223096682,99803043
6,73189197,228143295,98002475
7,90099393,230519939,96982947
8,81632587,231660767,95435089
9,90257259,223670149,86286076
10,92410785,211759637,84811209
11,83849400,211911727,85735801
12,86469300,212217862,84415754
13,78415240,212973829,83857372
14,79834951,215133256,83411232
15,76967000,214644613,83066282
16,72281561,212230519,83264468
17,71240687,213586999,81862851
18,64188113,215048529,82362238
19,63491010,215061498,82484649
20,61873555,236722920,90822609
21,68010306,235045618,91042646
22,63234038,234157561,90774122
23,53304985,237305409,90509479
24,62445961,238841856,90972406
25,58272912,236955238,90616638
26,54434730,234863127,89810616
27,64008108,236465707,89922895
28,56136844,237888620,90254477
29,62896631,236760079,90433296
30,60677173,271403745,119865732
31,79042158,314897469,120445033
32,61929438,316064502,120650593
33,72128522,316837076,120572727
34,70075590,315323436,120484001
35,68701020,315613660,120494774
36,69480302,313871846,119838208
37,68324789,315538716,120565969
38,71864010,293817918,105652531
39,66075733,276882969,106362324
40,58394269,274458169,106010445
41,67234277,277502231,104777101
42,59292223,275386741,105317951
43,65836623,277067345,104546417
44,63204150,277675700,104931126
45,61824480,275940966,104461652
46,57841109,275011467,105432032
47,58164910,253810687,89153317
48,51300142,237742396,90056515
49,60386624,238233891,89466141
50,49391977,235570008,90128004
51,56676854,236672617,89941029
52,55225449,239523119,89780635
53,54388964,236710780,89318260
54,61322478,236270843,89587178
55,61449067,235999436,89199868
56,51085734,237174627,89463554
57,52600965,236934019,83191648
58,57557272,214686316,81261008
59,50134226,213716778,80625359
60,53372741,217004979,79840214
61,55066190,216115041,80017820
62,52689251,216385779,80189723
63,52695042,217579250,80415057
64,48467093,215670536,81746830
65,51752197,214394310,80171970
66,49345695,215512448,81026134
67,49559739,214861730,84048941
68,56709728,215954306,80833804
69,45618428,235461708,87942529
70,44380506,237936444,89745149
71,49734507,239049598,90326364
72,45917690,236763865,90193414
73,53855432,235592126,89825896
74,49073201,235876654,89601116
75,41680095,237018041,89159252
76,45518228,242782600,89546078
77,50048063,244550273,96274971
78,52373211,241102104,96220628
79,59426454,239589842,133234844
80,61548588,320864578,121156796
81,54521044,328917101,144353348
82,61999392,323633153,166185354
83,63944850,320948914,150075419
84,74550637,331849729,122884116
85,58975165,315816584,129458994
86,57545534,316571572,153896096
87,67450993,286763122,108633865
88,60232549,275480604,109400062
89,57490353,276215080,105521741
90,49519394,292216051,105505358
91,51237235,281221294,106344453
92,40584933,281257153,140088164
93,68852254,278025729,104581589
94,51765478,277390032,105193400
95,57719812,276411503,104980291
96,48719844,247977349,91836141
97,54494550,240760688,89954833
98,47790931,239655360,90684969
99,40854354,238108915,89731253
100,47175615,237324963,90774548
1,297478055,58522387,296253303
2,133832057,174235539,166287864
3,79155558,232487714,145758461
4,61605195,254054442,120409712
5,59023019,255989590,116208925
6,73216590,262716089,114484825
7,93922377,268340013,114206488
8,106959884,271388543,111114854
9,85818809,270257235,110180540
10,99627437,272149193,109717973
11,102018343,273065615,100019016
12,86346005,238616943,104595478
13,78298064,234031294,92468083
14,82284855,236114792,91983316
15,71748339,235212088,92622759
16,74698944,238645958,92387137
17,70480164,238044324,90925347
18,68405832,236831966,143068657
19,126670243,241698556,97780860
20,70407387,244488279,96067315
21,63432935,272596205,116022427
22,86773834,287221872,136266453
23,76974275,280867882,109082348
24,66430581,276592320,131206695
25,72340991,278526077,139710765
26,70328707,276020173,106728606
27,75683690,279235894,105821849
28,65046427,276146649,107675977
29,64218138,277104835,100535880
30,60222737,238059929,90101861
31,58417522,244726353,125322454
32,62531340,235607500,89911825
33,64720904,258368556,111877424
34,63137696,248384335,90774011
35,61588526,239703092,94319196
36,55313391,240923794,113436495
37,70527200,253330721,150754786
38,67266886,245969133,132490282
39,59261009,284101176,141913757
40,67656007,281931930,124367451
41,59973237,279343110,108645368
42,62791790,283860299,107589009
43,57012935,277791346,106022526
44,59662673,277087565,106242390
45,60708896,276530455,110526268
46,75877035,283860882,106418682
47,67674746,278263375,104979681
48,66380065,237779508,90886377
49,47595388,238207575,96224918
50,59012265,239186493,106963877
51,69643731,238146369,90851285
52,54099938,239160854,90498297
53,54813006,238376086,90712165
54,54284894,239034396,90721580
55,50880695,236778458,92854540
56,53649263,238048827,90248932
57,51644981,236612804,92591929
58,60855876,263285018,104499699
59,55203554,278656139,105732761
60,60347768,281723815,125227044
61,54355934,278543449,106255741
62,58435488,279950503,105724581
63,60989710,277464573,103357311
64,56178161,278536635,103334325
65,58840800,277853318,172021065
66,75744666,283894643,103802349
67,54264891,240407995,102662703
68,83635518,258792716,91334025
69,47037015,236761587,112395596
70,51288189,243084651,118551849
71,48814719,245511287,120234603
72,60925053,246127798,132903887
73,49898728,245252789,115660113
74,41114712,246436016,106226501
75,69090703,245776399,98809150
76,64351888,247245326,110199948
77,52733309,276619112,108133968
78,49628225,275877206,120963872
79,56794046,287214525,118151023
80,53828463,279356979,118082437
81,55998715,278472225,113787717
82,47271998,278502220,105127305
83,48272357,297801973,116190279
84,52608855,303751823,137219162
85,53327381,271618794,89333803
86,43654465,264522533,98480835
87,46676714,237523123,89930768
88,49326554,239305705,88699062
89,44847049,241023295,89288370
90,46714169,249537637,90653624
91,44929731,254601694,120924528
92,53563097,239981122,96892861
93,49029869,243128676,110909494
94,57335059,239034968,97855993
95,52752599,241276849,141152379
96,65381128,289131125,115312166
97,56132510,285443334,117514137
98,54446142,281415983,129479800
99,64729588,282110567,120289715
100,48142222,282241804,108876579
1,426270642,96097733,490562228
2,221607886,283572193,280639039
3,131572695,345140925,246253143
4,116856674,371050861,176198750
5,82086661,373629061,167114804
6,76960209,373658149,138723249
7,102386990,321169732,190680855
8,114816371,307279001,133065306
9,140021207,314524237,129010312
10,102623041,312733246,128068363
11,126850178,316747024,144278127
12,106979998,313792121,124986667
13,97008380,312772154,113281383
14,86279100,274809707,108444299
15,79883564,274861994,109809013
16,74285235,274216662,107284702
17,85365211,274547349,107142410
18,73976589,277341852,107083249
19,74197707,275807954,106857085
20,79542925,276036098,106934530
21,72761419,273966937,106130025
22,67807532,263263303,89800256
23,53772800,237154358,92848382
24,61161757,236039205,91091760
25,56393633,235089882,90507910
26,57165944,236939342,91278896
27,62297143,237634550,90612523
28,58562927,237277015,120267749
29,62537281,238092359,90792711
30,59716532,238572301,89432266
31,58904102,239121238,89890279
32,54440437,237366519,106429596
33,63883252,274041705,104977739
34,60825994,275265109,104591991
35,63468235,277773062,104945416
36,62026427,273698747,105059445
37,56019010,278539544,105288600
38,62673607,279202488,105046662
39,64882935,275945102,103849769
40,62888960,279421782,104897984
41,59910935,275673159,91241077
42,49882598,240995711,90278211
43,50343026,238010792,89741513
44,51990000,238924304,90377991
45,52379432,235652383,89397654
46,58353386,238556420,88958164
47,53778367,238019935,89912511
48,54415487,237018993,88948593
49,55112032,238737430,88832813
50,55531796,238027957,90275073
51,61133414,239670168,89085492
52,52190311,219549789,81264089
53,46357611,214167093,81064573
54,51201109,215693029,80719893
55,58240545,217523802,80150037
56,51434049,217120498,80009545
57,55835004,216334281,81215020
58,46155404,215733397,81785664
59,52004201,215656694,81451669
60,48957251,216529332,81694179
61,53513679,216310671,79906830
62,48421967,217701379,80356821
63,43532004,218733821,89467087
64,52702460,239994850,89688155
65,54626969,236444845,90100922
66,57644298,235551433,89598101
67,49381138,240287042,89591419
68,55051110,239733499,88528629
69,45233065,238050178,89808007
70,50919116,238696531,90650653
71,40384763,239493780,90142296
72,50566758,240232905,89478385
73,51407540,238092228,89325522
74,45577551,218062628,80875742
75,45475563,215040010,81011013
76,43562415,215979829,80818959
77,43190124,218031736,82284818
78,44109552,218027573,81638959
79,42888818,216001476,81065662
80,42205568,215227918,81630325
81,45505527,214639938,81346169
82,47192262,214846312,81348149
83,44043145,217269165,81091083
84,41660815,218847553,80977887
85,49187911,215126386,88499714
86,48444223,239690216,90030026
87,42721450,239531512,90913176
88,49814066,241980663,89769022
89,37797903,239420499,89321628
90,48768007,253871625,90516622
91,41972934,244048474,90139314
92,45923223,238508625,90361656
93,39291301,237457830,90024049
94,47500972,240603154,89653864
95,36642799,238886246,90358882
96,42522243,284153568,119828259
97,36286055,318180831,120888159
98,54311014,316059759,120783024
99,55082483,316093381,120333051
100,57665874,317339517,123959873
1,392042035,78494334,337452089
2,152309006,199471455,190572463
3,89497791,238053616,142967888
4,61424897,254618441,119082084
5,72202199,261234372,114010906
6,89974327,264162488,114248838
7,99133314,267634323,111473526
8,92834144,270125168,110922659
9,94498928,272382545,125896439
10,103289731,310492561,124550564
11,105392162,312193730,123201718
12,92712507,312309064,123102317
13,89892673,311580873,121232434
14,102999964,312164447,122255407
15,83481902,310816408,119788864
16,83842888,312228103,123286617
17,80283654,278408939,107038333
18,80562419,274090656,104949457
19,68534403,273489257,105738265
20,63870951,274553687,104473132
21,61888913,273858446,105277993
22,68945170,274128972,103927484
23,65319838,271367116,106802847
24,64365886,275592262,104163194
25,67250687,277411381,104210139
26,70512631,239448265,89409950
27,55114922,234713742,89910865
28,59697257,234980649,90162034
29,57347432,236612776,89460693
30,58008534,236516332,89613023
31,57002731,237711653,89759025
32,57249424,234731026,89007375
33,61021592,238979007,89181012
34,62033328,241206136,90274896
35,65464770,236563998,89132156
36,48029764,245182209,103572382
37,58567677,275747623,104445826
38,60785244,277615153,103982785
39,60657824,272084202,103322559
40,66516471,278223583,104574255
41,69636750,273624117,103176369
42,59760817,274397666,105139029
43,56750786,274597415,104336862
44,62790254,274096648,102815127
45,58466126,270424366,89902666
46,55817070,236427395,89222044
47,52914585,236894213,89077472
48,56330932,235679836,89072052
49,56896808,235966849,87712421
50,57787574,235970532,88743223
51,49866422,238300505,88787357
52,56947646,234747405,90725525
53,53461550,235378559,87969511
54,53501960,238465380,89650377
55,58642649,234954931,88698590
56,52675961,215874216,79796168
57,48341981,215939275,80448898
58,45578205,214665748,79734787
59,48103590,213729411,80773138
60,52330371,212818902,80118117
61,45650602,214939857,80071603
62,53281188,213712313,80520990
63,45428099,214242946,80488558
64,55275661,212567611,80224367
65,43345827,212757705,80107890
66,41951793,213300371,80007848
67,44227066,214931762,88341953
68,44308301,236762831,89796751
69,45192780,236636255,88871699
70,49687911,235573598,88731221
71,51745463,235589036,88874893
72,46932924,237511914,89042177
73,48728705,237613318,89228975
74,51840860,235484863,88347867
75,42361036,236578136,89571045
76,43869688,237348017,88385631
77,50945570,236982804,88662597
78,51296155,226608246,80253043
79,40383038,213601970,80374429
80,46023804,214776737,80198320
81,45750200,215754569,80053385
82,40773284,213814807,80925141
83,46899145,211831285,79797470
84,43168956,215087624,80605543
85,43068823,215774900,80638315
86,39665992,214764716,80190941
87,41502742,215182265,80447200
88,42637869,214207325,80690392
89,43415618,212910132,80593960
90,42625489,248259213,89254484
91,42652863,239268525,88644521
92,42306972,238651147,89114836
93,43945802,236913065,90013865
94,44716277,237133198,88732061
95,46681480,235039606,89051804
96,46336826,234551201,89635364
97,45270882,237496572,88384787
98,46341340,235782154,89211846
99,45608078,238740135,89622830
100,48856575,236511337,107286205
1,393666386,78667860,388802832
2,174567290,231807449,222561162
3,106983251,275225674,165159682
4,71671925,292924995,135235131
5,65364007,273344396,118695797
6,87141992,267998859,115713695
7,98069474,267510207,113629580
8,94817444,270529324,113474512
9,102907651,271049056,110265555
10,91734977,271006496,110666726
11,100158253,272478304,109402625
12,93810314,273808428,110037696
13,95598687,269937708,93769058
14,78463611,237256163,94512788
15,83433967,236622923,91781264
16,67727393,234595307,92429809
17,68735851,236198322,90879699
18,69896405,237953790,91098430
19,75796715,237482671,91718741
20,59158806,234589157,91205097
21,67818445,235233727,92221063
22,63659739,238151823,91888630
23,64215644,236207844,81877224
24,54225190,213623328,81447143
25,58769637,217879442,82589259
26,68166768,216056879,82115740
27,59542914,216013884,82273716
28,58995437,215195880,81598336
29,53529690,214342814,81714872
30,58586293,217641183,81413075
31,50992301,217598338,81750799
32,56006596,218113251,81232187
33,49459184,216448281,81141377
34,54128855,213670580,83924025
35,54281533,237070192,90330256
36,60310235,238466432,90261257
37,55841696,238806628,89906021
38,57401686,237062207,90501045
39,54265766,238099893,89277994
40,57549587,238486206,88802284
41,58698017,237060713,89287233
42,68783634,237559542,89951253
43,57562214,236282613,89241048
44,59839039,237172871,89562091
45,55370907,299153721,120738661
46,65745398,315801299,120966318
47,67457997,312952899,119474232
48,66360371,315687598,120763182
49,68323964,313827882,122912593
50,64326876,319049948,120304330
51,72171172,314590937,119680573
52,70522412,313742306,120086156
53,64585001,278186361,103887040
54,56613383,277912614,103787478
55,64120607,275983289,106290805
56,59553496,277859652,104862324
57,64696628,276830520,104162558
58,60274933,278271741,104203274
59,58129973,274654893,105024195
60,53180755,277327137,104247616
61,56755394,275025266,104434082
62,54146702,247511335,89571652
63,59068584,235151876,90770006
64,54300964,236392352,89944516
65,51950527,237047946,89756981
66,48302080,236992449,90283345
67,43530931,235259010,89290305
68,49328183,236721232,88817037
69,46844283,240592976,90361138
70,50305475,240155229,89427098
71,59034587,237744010,89385789
72,51164110,238988993,103190184
73,50119331,275837319,104864678
74,52742858,277987192,106042572
75,60110169,275398501,105163202
76,55205544,276466885,105210575
77,59686143,277268160,104254012
78,47295933,275720817,105120959
79,49899565,274170444,105613349
80,43885675,275035142,105339014
81,49410694,278195149,101770773
82,54904928,240111540,89213999
83,46942587,237893370,90191712
84,50837462,240901786,90442633
85,50876770,239486051,89746938
86,50741128,240502306,89827676
87,50184458,241786967,89794955
88,38056762,238814924,90799362
89,57273605,236451959,90816919
90,42492911,252029757,90286550
