p_archivos,ej5-load,ej5-merge,ej6
32,74312242,282542836,106048301
33,66931112,278923442,105669230
34,63005114,278744190,105509781
35,49831225,282128079,105063160
36,63055885,282283187,105396134
37,61414515,283375143,105546935
38,58488116,279068321,106033773
39,58756319,278958085,106565610
40,54612800,278667326,106087440
41,62278925,238871535,89817847
42,47324029,244101046,89554649
43,48528456,243159118,90154398
44,47068610,242321590,89219034
45,56493092,244547010,90796556
46,46824197,239615797,90218483
47,55114224,241922912,89414582
48,51741383,241437633,90302178
49,46539226,239264053,90296662
50,40224805,241794710,88944666
51,41980768,228778922,81703374
52,45488291,222736721,81038741
53,44964739,219637873,82146205
54,47649155,218822781,81624879
55,41075058,216434311,80669722
56,52904336,219417125,81440950
57,44895801,218353054,81968231
58,46115719,220603549,81141293
59,48309666,220038442,80671866
60,41040383,217215222,81279716
61,48031540,216963377,81609732
62,42551251,218702557,81717278
63,51452300,243736760,89435921
64,43065960,240244973,89854927
65,51248301,243101919,89290925
66,47641704,242323722,88873149
67,47041595,240934775,90660087
68,45693571,242655910,90288164
69,36947666,241580362,89395131
70,47558847,241039746,90965752
71,44446796,246100695,89214342
72,44057773,242244016,89198874
73,46403157,233191994,80062850
74,42836606,219723996,81599204
75,37653750,221721642,82223253
76,41587683,221910668,82577730
77,40181077,218222854,81344128
78,47469710,218682017,80610053
79,43423305,219971344,80508399
80,42900540,221400492,81625498
81,42005313,218567062,80551539
82,46557371,219670578,81577000
83,48396986,216672063,81254503
84,40680965,221601534,81771394
85,34574716,240830499,90043603
86,48637384,241028893,91252298
87,51430551,240006127,89592828
88,51735353,246206203,89807193
89,35520775,243587272,89872026
90,35732355,256272520,90037701
91,43264090,244623230,90366752
92,52940589,243677904,90072146
93,34567445,242852503,90071577
94,41904581,242365778,91301164
95,38400201,260194453,120847367
96,59799486,320392771,121306700
97,54576659,323314354,122240118
98,45812198,322094636,120211498
99,57264293,321511216,120786302
100,39924131,324025606,121232120
1,354731543,69837407,341847584
2,157620029,204749580,196070314
3,93432388,246631951,146461065
4,63679000,261761973,121438116
5,72381896,264313407,119131716
6,84845532,272129059,116854352
7,99508149,276380077,112745791
8,96844594,271967560,97513211
9,97427703,237891185,96703485
10,88537748,239675712,95079394
11,90367950,238023008,93893393
12,76845875,239429850,93536829
13,92306386,242441983,93539102
14,83268073,239855332,92617157
15,78793507,241468861,92077096
16,67976598,240178319,91800160
17,71600403,239298375,92273142
18,65343945,224534809,83288586
19,69633773,220618125,82632788
20,65582016,219469058,83026308
21,59451949,218251052,82839366
22,58292235,219569071,82138213
23,55979582,219606938,82804115
24,53674273,216047573,82327686
25,50624437,218112999,81785710
26,55622015,218101119,82655595
27,55104596,219583192,82758959
28,49617540,219095863,82258604
29,47503114,232050309,90397524
30,55187021,243754496,91537697
31,60231965,242576698,91094908
32,53442028,242984570,90201378
33,54440262,241912905,117519513
34,52997522,243865755,90494491
35,50657662,245798694,91091998
36,52498087,240568752,91445244
37,55698595,242594851,91584809
38,47701398,244440673,91615428
39,55263512,238159587,82977876
40,54069665,218685717,81513107
41,44776338,219161447,81025118
42,42230806,220331170,82312172
43,40572636,218552931,82277873
44,53807692,219085648,81755249
45,55547538,217988874,81223259
46,55199715,219551939,81419006
47,53739908,222424880,83641130
48,55205855,219561164,81793065
49,56295642,218270695,81129815
50,50560555,221362945,85206420
51,47108172,241489298,90950557
52,41778451,242564543,90241490
53,53375726,244584875,89431315
54,47116412,244029774,89865954
55,48010073,241374496,104671376
56,51259143,241465314,90602256
57,48307253,243343097,90227252
58,53086892,242204319,89568330
59,44871716,240396542,93099566
60,52968583,242457664,90335797
61,45365611,298690606,119642147
62,61461901,325340746,119818523
63,58961399,324769810,120861724
64,57859902,323288558,120898068
65,58737198,324257650,121372830
66,65315426,324626531,119417462
67,37741317,326868937,121943962
68,60116223,322155853,120467108
69,59815205,287354269,106389186
70,50387330,284750117,105942426
71,45419780,282108212,105151459
72,51744326,287299130,105166805
73,51961646,282222299,107242130
74,51591725,280905774,105678123
75,46653009,280745899,104721273
76,48846042,282111497,105118364
77,54836189,281082305,105190154
78,53057127,254201527,89211886
79,43812981,243779782,89969470
80,25492873,241979977,91418167
81,43083215,242534015,90342919
82,42508959,240899464,89513457
83,47264370,244223264,90259773
84,46913135,243868938,90223365
85,38107501,244537801,90009117
86,40447224,242775399,90658772
87,46421369,242588708,90163104
88,36939137,244855732,97025873
89,36628716,282156975,106440884
90,54180229,298894467,105343702
91,43955862,287437015,105766511
92,51346497,284119370,105565843
93,32982845,285552936,104873421
94,52933907,284070656,105714125
95,46110781,284886279,107237211
96,49778122,283945978,106331740
97,49128517,284114910,103726196
98,36991018,244079292,91328812
99,39102494,242284034,92778536
100,52844153,241291880,91319867
1,300236211,59187099,294272254
2,134661342,175187403,167651684
3,80235119,208161899,124488964
4,54603663,222931404,99753205
5,47701670,208870890,90022514
6,76285454,210234315,89079546
7,68442174,209869952,88017130
8,82107640,214192212,87551527
9,88449478,213546260,87203090
10,88335369,214206319,85393189
11,90195885,217150524,85335896
12,79182803,217749902,85468631
13,89669386,217980744,84275296
14,82648611,216656927,83947267
15,78529248,233161423,91748901
16,69794339,240793466,92131764
17,68181762,239690910,92966766
18,73722674,239655114,93030338
19,63506175,240591800,92166986
20,58398143,240787594,91571407
21,57870220,241396327,92311476
22,64660250,239650603,90630485
23,59628306,240598198,91751452
24,54919230,239701968,91036134
25,58878896,281472709,120907154
26,74892338,320042061,119875523
27,73223034,320629650,122699654
28,69604029,317940774,122884580
29,62327710,321189559,122246293
30,67970708,322204188,122474697
31,73304864,322351785,121852627
32,72362478,322231867,121625204
33,73188873,282726429,105636586
34,68186041,276633527,106255687
35,58744907,279164542,105965119
36,71211312,278919023,106086848
37,58138483,280759890,105321804
38,52533782,278846453,105087696
39,59904700,281078302,106166092
40,61928190,282562050,106576953
41,56648367,280849444,107388066
42,56916045,241253512,89920870
43,52587477,242809379,90283463
44,55498917,239350298,90772971
45,48665554,243015213,90676223
46,41938971,239903030,91086513
47,50102625,242834116,89211850
48,54282189,238764502,90583634
49,53907689,244891833,91290275
50,50652662,240537731,90610700
51,61559762,243861984,92648984
52,47293895,233896383,81213096
53,41718851,222127408,82359017
54,52215282,220661154,82782429
55,44924226,219815222,80855137
56,51807997,220028599,82254597
57,51872977,218342974,81447647
58,51623043,218986281,82270535
59,51409640,219326752,80966509
60,49333268,219450641,81104364
61,45582319,218723262,81490491
62,45325244,218379428,81028360
63,43350236,218953804,84735675
64,52198538,244337758,89287980
65,45947634,239163117,91601746
66,44932327,240444289,90323690
67,38524051,240043835,90566275
68,51128805,240161938,89972127
69,48040050,242884944,89992678
70,47644887,240457180,89523745
71,53482676,241093503,89404310
72,53930051,242233941,91625953
73,46119958,244386713,90642796
74,54693202,225479590,80802062
75,40460573,219500934,81420627
76,39927278,218123188,80999004
77,36075992,219205546,81879264
78,46677590,221636120,82446923
79,37047161,220312311,80786489
80,45646475,220620929,81583792
81,35733695,219587049,82302273
82,37670235,221531799,82528492
83,30732728,219213064,82670505
84,36474019,219607719,81605675
85,46542971,221397389,82628323
86,43616974,240406669,91043610
87,42473222,242627337,91794558
88,40945143,245003524,90440824
89,30758990,244140935,90166020
90,46646562,256033759,91319285
91,53705727,247714923,91623849
92,40978000,245127564,91091442
93,48234204,241735715,90604533
94,42397829,241222814,91391628
95,39816674,243571645,91297650
96,37572028,275149170,121259911
97,59609729,322799247,121007820
98,36982464,322859275,121775878
99,50198217,320299388,120752206
100,45253921,321620124,120860022
1,392521142,79828027,342389137
2,153445873,207390090,194400082
3,91697020,244337622,145018931
4,63817556,260195648,120432835
5,76005220,264639375,118212023
6,87141925,272521358,118500454
7,49319015,269790609,115090955
8,91906796,274502901,114495216
9,97165410,268290517,95456689
10,89045914,237165376,94367711
11,88044328,237247948,93940816
12,89609743,241312489,94773978
13,79878043,239300778,94192408
14,86905722,239680658,93785016
15,77453650,241127860,93705227
16,76466815,240455511,94223437
17,77193450,240731555,92650771
18,69180743,242437507,93731123
19,64273988,225074318,84084890
20,58290840,218545449,83150549
21,54151255,216148470,83300098
22,59135701,218592264,82795560
23,61573377,217594631,82884923
24,53947853,219182126,83497985
25,57473922,216826609,84286253
26,60079455,220298206,83040998
27,54508432,217633728,83948384
28,52064558,218168303,83002195
29,51449418,217943137,82640426
30,48759979,211494127,79876530
31,49803142,200150404,79042034
32,51166587,203097122,80152834
33,52115482,201768022,79810528
34,50197698,204388624,79894472
35,46061730,199704972,79070635
36,55298232,202325040,80343322
37,48248363,203052101,79750690
38,53184280,200471338,79567820
39,58963366,202908294,79819374
40,46747400,202222024,80024843
41,40637640,198587997,80510226
42,48738871,212316271,82598594
43,52502348,223516763,83642620
44,52909293,216372456,81733589
45,51563807,219737307,81798697
46,53360778,222834727,82481198
47,53071325,219663998,81829184
48,50657656,222772239,82560413
49,56159706,221055842,82463962
50,40890738,220924702,81507446
51,47407775,218958541,82585645
52,39562405,221244188,83081415
53,46601131,223820023,105605011
54,51280994,281346020,106882924
55,56586354,285679996,106123470
56,56503838,283143195,105429967
57,62218709,282319790,105729259
58,41179697,284755977,104813928
59,51562800,285188175,107187440
60,64277021,282922578,104525148
61,54867710,280050390,104546659
62,53803345,279498129,90706342
63,50463223,242629768,90798680
64,48168721,243143787,90679101
65,43282439,241158175,90212583
66,49021226,246464137,90713468
67,53776435,243297063,91576693
68,47415488,241215384,91492848
69,38545020,240212555,91383892
70,48558476,242237841,90239842
71,43906080,242065623,90212517
72,51996561,243323383,90964868
73,52293489,280864747,106578294
74,53916193,285032060,105197098
75,52595630,280937995,107632810
76,46298747,283737531,105954804
77,51727684,281156934,106275586
78,53747654,283948609,105336134
79,46627306,278574214,105357925
80,57626047,280338493,106303706
81,61867857,283115573,105823961
82,52611183,243960444,90958566
83,46875425,241983587,91170063
84,47896301,240989503,92061510
85,39886119,244873384,90925062
86,30788949,243576981,89956959
87,41819302,244134539,90715717
88,44869552,242061284,90132526
89,40426194,242653614,91612056
90,44424932,254902303,92329195
91,42570969,244808671,91255055
92,40491919,249490192,105914867
93,41766079,281273723,105721636
94,46268147,285286391,105598391
95,48954670,283797383,106421152
96,41877701,283054068,105679071
97,53165151,283559028,107062682
98,42990400,284772853,106712212
99,54636811,283215700,107699462
100,49391641,285174035,106192267
1,300774537,60460011,291453395
2,133273238,176464098,167225967
3,79663771,209994987,124779702
4,54425073,222440941,105726556
5,49282614,229767376,101948785
6,76261210,232203094,98742758
7,71769597,233856919,97655504
8,87551099,222918071,86771793
9,93898422,215499199,86396970
10,76285863,215134618,85581153
11,88052254,219161589,84621269
12,91496821,215617399,84748482
13,80595844,216499139,84229362
14,84411654,219352457,83809018
15,76893465,216690691,83255633
16,66891670,215592799,83742585
17,71797597,217679325,82901619
18,67670720,218324434,85746498
19,65008091,242793484,91888443
20,67194554,239029805,90917020
21,65099192,240968745,90420561
22,62540425,242613575,90710320
23,70324620,239354575,90909568
24,57980954,238669000,90843184
25,60679662,239222058,91268501
26,57013157,241433675,91171842
27,57384073,242354460,91915274
28,56283909,241963275,91455491
29,64729058,318113085,122724767
30,71874582,322477470,121874197
31,69874101,322988243,121142451
32,61523228,322470816,120059060
33,63297192,323033695,120431511
34,72611070,320527714,120979179
35,69095084,322959755,120437533
36,68133379,320351178,110524489
37,61291450,279486301,105105644
38,57022798,282678653,105556538
39,67714897,283582942,105966031
40,63846069,282697218,111108129
41,53362800,282123752,105331920
42,64525727,283741627,105806938
43,64284414,282892006,106490093
44,55122289,282666465,105755091
45,57624894,277208697,91023867
46,55598091,242748536,90037056
47,58845913,241132570,89744605
48,57125076,244004219,91054535
49,43162663,241614405,90394714
50,53667564,243258062,89295439
51,50996698,242193728,89781484
52,34355863,241443342,89539609
53,49113343,242829843,89619028
54,54051649,241253692,90061873
55,62214831,243965339,89161617
56,46647028,218514852,80822536
57,41454948,219946975,80685109
58,47548455,220298322,80423256
59,50307610,218630644,81355969
60,43113869,220545274,80341440
61,43639837,219690127,80874002
62,55248285,221398146,81098595
63,46520162,218190168,79399280
64,50814625,217085723,81954220
65,38810537,219580485,81958390
66,44910136,222127413,80296573
67,42965449,214568852,78560754
68,42861149,203930691,78719271
69,46608100,202022603,78248320
70,43981600,200307534,78307427
71,32313594,204675810,77599302
72,39086546,202474446,78258528
73,42994935,198251791,79053351
74,38503640,200141997,78731543
75,44019289,202664079,78625203
76,24350080,201635496,78832783
77,37810399,202036055,79432802
78,49571728,201273827,79175658
79,44945402,200616477,78886097
80,41936043,221088807,80656666
81,30309281,217309845,82311347
82,41964376,220085549,81398062
83,45588939,220390543,81488860
84,44508308,221236249,82548316
85,39061617,217740677,81303317
86,40537399,221511836,81400643
87,38357990,219762539,80932727
88,44610881,219495294,81577010
89,39415310,219699731,82216916
90,43669730,231388690,81154523
91,37744850,246529690,105464808
92,47306908,281872178,106179143
93,45795138,282971305,105570295
94,46486112,283422614,105217588
95,56035577,281280706,104913484
96,48209626,284426966,104966824
97,41665793,283547647,104708730
98,54645761,279538381,105719250
99,43235019,281605784,105712202
100,52715959,273634535,91064304
1,298844074,58992032,298221325
2,133883753,175912533,172809891
3,81277686,207909867,124849709
4,54899051,225022212,102006068
5,51338623,229217114,101267709
6,76707465,231925435,98259533
7,91500344,260127435,113189717
8,95952929,274063396,113342708
9,98196716,275899487,112891086
10,99536143,276901583,112183881
11,98736669,277120170,110572623
12,86241806,277257183,109765259
13,90865151,278121191,111236410
14,86508798,281095360,107966653
15,87261183,272171561,93433132
16,76523175,239422455,93350219
17,67989101,240967317,92524826
18,71465505,240555901,91924879
19,68527911,243853540,91811394
20,61316075,240969911,92198788
21,59844944,240599169,91854465
22,61734224,242498575,90929267
23,63384759,242939487,91315464
24,60287734,241322804,90274692
25,56610750,245460426,106575523
26,69232156,280285693,105659552
27,66078187,280690251,106154235
28,67645054,281357502,106553352
29,68089919,283831968,107111754
30,60054404,281807219,105340879
31,69863185,280836632,106889461
32,59875124,280556381,105799335
33,65673156,284492288,105403737
34,61664783,261277537,91167307
35,53272539,241333957,91350967
36,50757737,242971362,90892154
37,56093269,241856206,90538040
38,56334418,240746305,90435501
39,56300968,239468938,91655558
40,52049663,242615272,90901013
41,52098192,242152034,90093553
42,50159610,243996798,90512547
43,51025736,244721483,92266554
44,58270842,241219866,82238641
45,49129119,220470568,80710063
46,43182754,221272722,80988529
47,52190482,221427636,81816248
48,53897686,219884721,80487143
49,41945570,219897636,81581247
50,46234395,218355145,81127358
51,47137380,217991498,80982144
52,52053376,219019690,79744252
53,44401774,217503495,80601421
54,41597320,218398479,81851450
55,49516395,218440652,81117756
56,51506857,239636206,90197283
57,47030238,244324455,90139571
58,48621447,240858357,88809363
59,44979794,243591971,89853163
60,46475184,241973861,89164961
61,61656424,242896103,89407443
62,53033402,242697792,89448505
63,55351348,243288550,90206993
64,45280757,243830167,89910189
65,52251448,243408282,89546765
66,46757459,264193854,120480394
67,58672235,321514412,120494291
68,61528877,324148452,121099930
69,63817704,322637670,134209853
70,59422688,321421216,119160072
71,48631260,323402529,118452081
72,53611008,323989432,119546632
73,50451876,323102647,120548969
74,53293950,308257611,105236803
75,36136376,281472219,105247843
76,35282853,281668499,105129555
77,52818125,281131501,103987737
78,53482440,283299549,105006199
79,49809692,282071276,105928354
80,31453014,285170764,105767924
81,47864933,283753431,105214684
82,55611554,283067927,105537303
83,41845030,277793748,89179615
84,35616768,245233307,90317001
85,39096555,241578863,89859614
86,36163671,244008040,89453089
87,45609130,240548058,89884974
88,50471657,245678365,89584471
89,33528976,244300085,97487706
90,42868019,256537386,89872475
91,47150433,244800081,90273128
92,38917037,244931417,89361778
93,51204595,244777957,90473439
94,49263462,220879077,81242194
95,36033518,222134453,80531969
96,41393475,221887452,81994981
97,34892161,220381111,81701940
98,36387579,220727296,81732176
99,43168990,219479061,81577967
100,43852999,221246978,81799189
1,265728775,54227599,264774524
2,122670338,155205953,141701192
3,68752026,172805121,105881821
4,47556681,184781661,89092978
5,55078448,189440981,90322359
6,76345971,193517688,88482661
7,83711529,196523408,85402916
8,93166736,197020314,84312026
9,86553021,199467640,85137069
10,88735333,198933916,84185395
11,86237372,198472778,82750010
12,56795609,199951363,82424266
13,81251613,209110006,84634260
14,79355358,218191569,84313599
15,69253383,219674349,85186672
16,74725768,220389550,83240207
17,73079159,217838068,84430247
18,62707448,221964892,84394483
19,54375224,218170341,84657458
20,66100964,219232521,83708833
21,58125236,217671385,83414543
22,60730585,221508150,84701391
23,67683399,218527565,83095918
24,62707045,269165931,107172007
25,61217361,281104914,107162416
26,69367956,283235313,106367706
27,65511232,283807614,107555031
28,55918800,280735907,106024316
29,60422363,282222639,108078531
30,63877233,284068854,106127670
31,61880848,285946272,107640689
32,71023756,285730165,107588035
33,70945322,399051384,150136819
34,79617461,397521441,149599493
35,82735126,395672227,149283045
36,81269602,399612930,150134898
37,86181473,397649437,150709995
38,69228061,395641304,152196676
39,74122218,355437375,121699333
40,64079255,326083788,121804741
41,59415693,324614308,121926699
42,65664626,321326738,120592674
43,67106701,325113071,121933885
44,70193741,324881142,122038488
45,65912211,320140311,121547226
46,58556867,326921358,123003528
47,61708991,289035235,105615544
48,61026749,280119009,107028658
49,57125537,285685730,106537345
50,57677300,284848210,106003246
51,55146056,282350607,106133121
52,58910177,282382205,106357133
53,58234585,284177094,105675739
54,40255212,281898273,106298423
55,64446428,281229082,106598869
56,45212068,246512986,91033401
57,56907919,244512388,91205999
58,47787811,244028454,90377722
59,52740959,241689178,90703297
60,46581184,242914510,92133930
61,46749987,241516214,90758060
62,48043643,240622215,92281586
63,49020194,244445760,90582888
64,46267565,244396177,92311310
65,53159258,242492719,91502787
66,57434249,257852009,106206812
67,54821925,286822435,105844670
68,54632230,281456487,106320900
69,42826225,283750862,105800584
70,52327096,283831142,107526703
71,50091445,283414110,105252795
72,57377952,279883368,105449180
73,56319515,280886291,105871320
74,49170363,280612853,106283472
75,51050694,270316665,90357969
76,44619600,243220234,92114890
77,50887549,242070093,90248908
78,26577713,242930000,91318575
79,50037129,241139280,91022352
80,51572547,244112622,90989420
81,51609395,246284294,90496690
82,32339780,245337631,91910094
83,47273576,242705827,91461495
84,47783160,243417278,95500937
85,50072196,244327007,92132138
86,45146339,222908381,82002045
87,40374558,219465336,82286764
88,45121734,218423976,82652078
89,41018757,221146504,83817018
90,44729882,232598589,82577180
91,38955349,224314765,82556775
92,43147040,221871367,83059151
93,39238918,219142898,82094826
94,41837428,221027441,82060317
95,36830086,221513283,83150242
96,41234051,221838566,83105534
97,41372885,231462183,92037514
98,48797289,241578851,92074486
99,45410244,247181801,91738429
100,48337507,244523091,92068888
1,299130589,60497639,297457367
2,136667871,178425467,169733775
3,81968794,208796453,128728780
4,54696316,206344409,95350872
5,52232596,209571243,92780309
6,80122275,209836230,90658688
7,90168333,213539436,89164311
8,88988540,217322401,88546372
9,83343339,217139691,87824118
10,89998875,218483208,86728241
11,85440256,218839606,86538365
12,80808433,217019247,86693979
13,71525406,217160274,85683605
14,83681076,220081329,94524893
15,76889925,241159077,94302665
16,76727554,241022375,93730506
17,68680044,243158881,92162190
18,57662963,242477670,92394858
19,71542220,241376738,93249863
20,67983100,243687029,92495102
21,60114677,242886869,92792113
22,65915528,242836807,93281090
23,62843260,243266954,91736949
24,57629571,258490836,125729971
25,75863700,321231585,123370779
26,72003700,326054303,123024896
27,68394818,323159168,133938707
28,66993026,321783237,123137599
29,76493908,330990851,151980140
30,71715169,322953960,123534446
31,64250904,323463887,123599871
32,67290347,293815625,106842739
33,60653522,285379167,109125981
34,57576268,288787140,116257649
35,60408836,283748490,115219190
36,62066093,283244398,130382799
37,57641842,285258963,130715767
38,62656314,285272509,131672472
39,67761588,285567303,131435722
40,56080901,283292232,106434623
41,58848125,243110870,94247911
42,50790164,245614182,104059668
43,47502229,241391838,113695369
44,49882610,246534012,130598653
45,51208428,243168933,100534305
46,39847928,246446778,91031973
47,48734871,248956131,112529329
48,51104555,247929024,113170399
49,41481186,245767436,94999597
50,49108561,248472946,131051111
51,78612913,288943175,142861873
52,60275176,285062744,132438015
53,62140068,293122242,127865982
54,47269999,285530369,128804565
55,60821727,284514279,132001593
56,57092459,284738637,132778083
57,59664404,286175357,130712079
58,53914597,291840606,144818403
59,79934962,405429387,187401710
60,62558643,402720780,185722264
61,76555783,405631016,148258111
62,82106573,400209184,150431798
63,73121713,401377282,151470683
64,73001144,397681082,150069932
65,73661256,328377567,120596087
66,58149394,320992705,121478904
67,60507086,322748295,123966073
68,63176469,328047428,122002317
69,55904271,324692164,121765023
70,61363015,326092203,122043670
71,59394999,326637787,122538345
72,46117432,326497681,122251513
73,52549264,286597507,106016873
74,50306684,288134510,106235379
75,51733533,285520451,105494314
76,53679936,284661210,107658311
77,55013090,284620047,105932804
78,55459834,286326572,105848916
79,50230968,281736560,106214880
80,52390059,285648764,105602778
81,54244706,282160463,104773111
82,48820926,243664190,91371236
83,28703648,244284585,90650956
84,33331905,244916878,91076060
85,48939974,246854565,90137302
86,41653627,246319280,91552938
87,40513342,244547456,90953417
88,45273276,247611681,92806542
89,33475723,245555370,90721698
90,45635661,258682418,91865147
91,24706960,248806534,91269679
92,53568807,235091483,82158613
93,45809728,224280620,82538085
94,36871003,222802732,82395564
95,44494825,220149323,82363181
96,35197575,221122550,81877646
97,41906273,222478722,82741621
98,47427964,223861566,82822055
99,36250921,220907682,82084670
100,35860134,220256772,82942038
1,260251894,51353090,242110577
2,111743178,144804687,141604104
3,67940420,173664863,107614215
4,48194503,184258325,91785781
5,56786981,187278847,89468908
6,76329098,192345131,87164098
7,61895004,195288320,85289968
8,98154595,199907409,84089848
9,91164056,194332186,84769346
10,88831093,200622356,81849034
11,81774013,198291368,82927767
12,82832512,218121817,85853470
13,94749264,219345168,87766625
14,61474136,217575224,85768738
15,77131715,216632615,83134584
16,75805301,216792816,84517248
17,73531203,217641161,82160023
18,67358309,218632100,82987419
19,68216803,218082253,83662684
20,62510175,219243807,82683217
21,66283870,218899039,83157176
22,58139277,222125880,105261246
23,65096100,283359128,106165073
24,64781955,279919849,105775071
25,68519874,281637116,105416455
26,62160026,278112663,106801337
27,64725239,279245956,108011507
28,61112979,284554294,105887308
29,66895732,282285273,105714661
30,63171840,279344466,106170783
31,49917502,320918502,149285508
32,80144007,398450308,148680858
33,81899618,396623023,149295643
34,81983918,392850570,149087323
35,86287430,397671685,149412775
36,70974487,398995797,150932191
37,82086459,396289649,135209572
38,64369293,323238997,120589572
39,64905282,320212232,120694276
40,68868251,319563541,137116372
41,67590295,318718322,122134957
42,74985058,319274152,119802958
43,72859885,323662697,121456245
44,63723241,319388978,121197472
45,43989094,317703312,104967045
46,64695045,282761651,103627102
47,65785598,283005350,106003718
48,66514830,284631024,103782315
49,46614202,281221379,105484061
50,54357307,280678828,106327788
51,59632950,286272650,149479789
52,53150676,285980434,105564045
53,53200967,287373885,106193310
54,57946905,264278514,90652164
55,49918766,243289336,92054409
56,49323717,241087643,90964581
57,56170820,240849871,90850251
58,51981408,239981722,92469245
59,54524419,244178392,89707576
60,39871508,241779392,90032690
61,44476690,244353986,89923168
62,42156793,242732634,90569023
63,48710888,240394934,89324280
64,58328110,239585006,86907560
65,45664087,219925004,81713775
66,50511517,221752456,81879416
67,42459010,218647589,80943054
68,47558461,219714537,82230018
69,36831943,218985252,81783187
70,42775951,221119380,81333747
71,47504398,221687964,81447577
72,37314925,223335076,81042436
73,51393329,221308773,81474626
74,43021684,221664662,81482339
75,52033073,221478499,81072351
76,41870524,207935329,78526307
77,37288733,201335688,78488024
78,42827838,200345012,79078589
79,34639814,199869129,79622322
80,42433009,204083857,79686677
81,39290315,201144652,79072708
82,47598279,202497652,78450856
83,44382697,198967304,79169000
84,43595677,200234486,79518467
85,40058460,205167479,79718191
86,39574590,203600637,80238081
87,37154662,199056984,79537720
88,38324557,202610691,81480357
89,37798665,219911816,81932921
90,36739481,234606487,82455101
91,37805829,222592157,81401802
92,48794344,222085698,81979890
93,30085775,221031829,82681488
94,41387934,221805344,81389937
95,42125927,219037478,83113756
96,41853332,218649971,81645356
97,44943421,222505180,82028533
98,35832303,219017889,82251129
99,31232215,219211245,81494841
100,28068415,259727605,106359966
1,343770953,68779145,341483361
2,154106548,204220449,197225593
3,94989018,244154110,148395997
4,64287662,260131117,122737135
5,62904568,267561014,104566448
6,74159590,231588054,100841236
7,91902547,234378633,98990148
8,89972657,234676385,96223961
9,93779737,236567281,95439064
10,97933763,241377465,94381746
11,86283455,239542758,94098005
12,89478009,241303781,93097303
13,82688777,236821859,92554382
14,79163240,241618803,93655310
15,74935281,271923109,108362906
16,74242929,277694882,108106314
17,74116117,279627821,107801900
18,73907352,281695186,107773297
19,73748770,281031451,107577426
20,64994522,279336838,107673525
21,72797252,279766512,107547609
22,72200839,278675287,106445818
23,68337027,284395004,105141470
24,51791988,241416169,91147234
25,59150732,241880331,91647635
26,60470083,242641080,91307236
27,57969484,240330654,91223201
28,52120343,238580988,90965539
29,52477469,243360560,90948870
30,63684510,240402462,91202835
31,54036481,241165783,90465682
32,55027488,239379307,91063696
33,54274119,242202602,91096203
34,60797871,224756345,81791443
35,51306346,218302708,82019944
36,53543272,221706830,81308689
37,50602407,217991576,81946621
38,53073129,217705299,81087410
39,50135475,218260893,81307330
40,56550286,219182959,81295586
41,49304230,219182943,81524996
42,48805850,219284214,81875332
43,46514689,217986667,81087886
44,51340943,220041040,80743290
45,41405545,230269573,90339155
46,49437695,243412615,90365818
47,45755386,241486243,90590558
48,51452926,241435056,90525333
49,44519633,241710147,90115348
50,38780239,238844704,90285352
51,47401758,240618714,90125985
52,36047855,244473716,90866281
53,48621974,241582943,89482405
54,53475756,240597620,91832093
55,55574153,243440494,91259925
56,55795589,322361414,121640890
57,54638426,321048092,119327786
58,55961699,323722708,121138592
59,63627469,318912359,120786558
60,68717887,321435017,120250302
61,60963556,322368240,121301797
62,61987062,318967029,121514727
63,64419083,320038336,117350880
64,54991858,284287984,104851806
65,54460697,280504852,105210705
66,60810503,280802499,105255928
67,61784118,281186829,105416095
68,53468003,280392862,104965020
69,57996507,280326948,107016397
70,55586766,284852455,106724055
71,50223669,284291262,106464813
72,42012926,283734770,100695132
73,46796653,243549599,90753994
74,40407869,245090794,90558931
75,47456108,241135553,90065912
76,33911626,244521044,90356619
77,46814465,241231607,91023058
78,47472923,241836681,90871455
79,35332549,244007626,90877878
80,48282926,242703780,89957623
81,42264817,242648787,92330816
82,38191955,241078026,91865491
83,45580945,231811088,82261507
84,35092201,221121166,83497981
85,37198563,220053037,81143782
86,49528020,220676951,82266144
87,34039216,222621740,85922571
88,46240530,217700919,83212290
89,43441422,222315260,83033235
90,36313124,232765882,83090807
91,43129732,223884427,83037633
92,39547262,221026697,81340667
93,41155502,220773821,83233600
94,40625676,221132011,81896242
95,43707669,243784524,91328376
96,32946245,244117169,90872579
97,47831017,245685671,91318186
98,53144434,243664807,91956911
99,43901790,241080077,90820707
100,37478335,243601261,92255499
1,300000130,59947575,294307051
2,147404721,234875854,223692926
3,104929092,280662909,176662204
4,71699349,296395415,153044012
5,84410621,304995050,135914975
6,110037716,307459825,130398603
7,80355176,309972056,131958937
8,112384142,314769266,130295769
9,101403546,293078381,111302822
10,89548758,277925620,110505194
11,93748782,277518229,109317651
12,87186514,279213650,109483285
13,85874164,280808148,110319226
14,90401493,281232057,109389845
15,82427076,279587008,108241425
16,75314954,278699497,107335328
17,79816459,278751754,98631074
18,69154131,240034348,90994958
19,68208449,239490468,91236233
20,62067316,239048242,92077924
21,61939811,241050348,91859457
22,64175235,243183329,91514263
23,55895645,241285024,90737564
24,59777025,240346647,91045082
25,57291138,240236936,90842196
26,57458772,241446760,90059447
27,57151885,240832693,90827448
28,60623913,279630890,106101255
29,59066653,280317038,105903503
