p_archivos,ej5-load,ej5-merge,ej6
77,198749105,355716056,162258373
78,243275045,461483410,209536366
79,233465124,469122267,204331438
80,255214363,427953520,193073242
81,228381392,465728708,194163429
82,243679572,377172954,162085735
83,208601527,410737555,173424274
84,218592769,416715711,175832001
85,222152561,416403428,176361864
86,218917614,416189255,175969288
87,207643036,327584153,162677354
88,202008151,356840026,155778608
89,191786616,340497603,150441521
90,189690111,372164348,145876838
91,204998665,335141096,145881634
92,193826097,315630030,157805399
93,202475848,363369102,163709783
94,220595285,400747936,149285254
95,260177351,424531790,190281463
96,226584702,401955426,176583314
97,234659545,418173521,162774167
98,227360020,358775816,132792402
99,194218437,327373167,142987072
100,189751232,338244488,140607587
1,430733054,30824770,432289051
2,218471825,190887090,281526777
3,147247747,242306139,237220454
4,128480531,316744442,227462209
5,128848378,317001745,221050681
6,130257990,366032195,215397559
7,139904602,313731280,209739697
8,143216338,388501734,206730335
9,153483478,320672023,175154999
10,130550796,340036470,175327840
11,128415245,340129393,171040281
12,137474851,343281891,172196584
13,140244213,276433111,172138047
14,139602828,343645732,171345251
15,149233468,347109750,172155862
16,168464096,401397110,200529537
17,164222983,334699380,195965634
18,165253630,401878216,188868350
19,182576808,405760168,194457801
20,175300528,403026258,197776112
21,168536702,572528474,279365194
22,221551002,570334636,275207661
23,227864502,569178336,273040224
24,244685638,574383358,255841514
25,193224087,460381593,224576152
26,194745999,464349829,218234182
27,203743413,456825684,203901778
28,206699311,384010112,217668514
29,221164480,379535719,175674213
30,194263518,344915171,182282807
31,192114382,340817599,191864687
32,196732856,400590873,192912004
33,197159940,400278146,192736506
34,200898856,405059143,161100254
35,176600231,350737426,159280050
36,189881707,344743587,162811919
37,177482609,301035746,160185158
38,197155210,316580469,164498650
39,180726012,309347817,147293021
40,201422609,344856268,154796518
41,182663456,274756840,149757106
42,187587530,322712643,150368779
43,182324951,316118147,144090734
44,175722085,303933170,144330526
45,175250084,276579030,147596294
46,193668884,311790424,144955033
47,189465058,355652504,161841837
48,193687316,355525032,163105139
49,189955119,301522444,161702016
50,207370899,356758535,157676137
51,189576570,341879128,158233212
52,203316867,356162900,190103210
53,229714308,464335661,216931759
54,237764840,473788344,208883687
55,236221036,463118348,204272010
56,222825443,454573981,208135070
57,240089238,410896743,175278031
58,226758842,413615630,187366276
59,207937779,414871799,181273736
60,215359366,407019181,189082469
61,210296159,387266449,176617324
62,227217839,308551465,155403982
63,192411460,314328458,130707794
64,191215388,337100301,154245827
65,203514476,356111987,154239351
66,209500422,341562260,147960231
67,198642368,357516509,159986677
68,188727221,322495380,134794597
69,174575216,322555643,141123784
70,174977668,315366475,138291414
71,184122535,321823472,140935193
72,177382611,319889697,140704107
73,180745364,323070657,138244154
74,198291726,334771583,151191971
75,211284840,358210216,157776004
76,199429415,357068509,151814240
77,211528376,356490322,146045713
78,196446228,314098249,148095694
79,196110042,357420598,165673698
80,259452718,475039051,206811109
81,246796291,422977277,210616634
82,245954374,475784382,197247286
83,241751115,414785848,199768192
84,240706936,431071844,190129698
85,209715177,358934329,164502958
86,246633092,419147668,178931244
87,222670242,358534298,173763922
88,233419524,417936092,168607598
89,213671470,330943910,150333962
90,197146336,325356357,150746186
91,206975099,351258438,148011278
92,186467521,325762380,140740459
93,202001309,358199020,150790109
94,187965460,357545021,147921268
95,198861142,323851352,129656145
96,176883459,282058287,134557213
97,195830412,322775606,147455825
98,173574177,311354695,133666261
99,177826406,280013636,137935476
100,206687915,288881351,133658879
1,390059746,30881019,432714720
2,218558814,190942837,281231538
3,149273030,242136947,223871513
4,110381641,270998037,193612320
5,110345362,309805628,192672264
6,113441953,310170321,186890922
7,123162843,335849094,240973851
8,163533483,443860474,235953003
9,167323736,367982658,231290299
10,173989099,453910815,229299141
11,174316952,454061020,224852904
12,178395712,356280033,208772965
13,156565958,326692856,196846852
14,163780657,326393139,203638066
15,161651042,330491740,203288782
16,164946890,401606340,199054356
17,171665557,404972153,199782536
18,185854159,454937507,212630881
19,192436394,459781858,220285436
20,190616722,450794155,214580872
21,192382395,378337740,220072751
22,194085498,396262630,211404350
23,177764712,338964999,194599826
24,173189184,331540756,195520393
25,181258904,399131595,195852143
26,173566403,406822453,197591399
27,176907698,402889934,190670537
28,186494262,295917787,154201902
29,164366838,284961748,163699743
30,171149101,340227595,153767428
31,169276129,288961739,165168433
32,173850576,342865354,164581323
33,184105031,347190649,150807776
34,202375049,272356977,148470011
35,173812937,314090392,148755919
36,166628798,315524086,132686480
37,176693610,310460176,146867554
38,169045805,313939229,145149021
39,165368492,280276846,131471697
40,183745264,321127307,146869474
41,204212738,299707237,147625848
42,192105584,303983420,159934317
43,174040091,300607299,164625177
44,196916004,311089252,158954398
45,208990680,345309436,161274766
46,195152387,330944033,193073890
47,236496700,463822844,213706610
48,250801059,447700166,211641005
49,232116985,408332303,216696463
50,229747970,460204763,214479086
51,230795475,358392506,160012275
52,219038648,358173249,184900640
53,215610651,395311881,191561002
54,223048657,367157739,183034445
55,224961286,414975067,181744404
56,219125797,351255922,157310763
57,192493237,304502262,148382145
58,204215353,305506665,153869376
59,203579322,357827665,153483053
60,186482300,304129819,158360587
61,196913753,300037542,157252655
62,188411830,404353178,188204672
63,220639379,410454164,183016140
64,223081197,415257911,181763155
65,216759343,392040395,178510495
66,215043916,415455839,180852662
67,206437707,359204164,163705396
68,186264689,345102130,156578754
69,198954170,305569038,151021968
70,198679201,309934801,155140424
71,209933210,357701248,156481287
72,203313192,349093423,156048699
73,208171581,322107699,148336608
74,184134386,278229071,143383903
75,185907256,288093278,140411681
76,184565082,319535384,134958063
77,188013956,313055171,145177304
78,168101031,278159736,139224504
79,198826648,349565543,124873508
80,195162004,353902558,152169387
81,192003455,357343639,150973139
82,192210232,357315986,148652787
83,211314167,338239213,152180534
84,208938851,348685331,155595179
85,217989131,410250042,160389409
86,237746219,457008777,200099214
87,219202706,473140410,196198194
88,277868787,480000565,194625553
89,258666126,407913389,172602800
90,242663792,434525203,176452163
91,217804090,359499903,184937820
92,224889341,369005863,166134554
93,237025174,417656894,182315191
94,237943674,392157712,147379816
95,198687127,341835843,132931385
96,208030009,358481616,152615756
97,197922164,329680224,150141132
98,199993703,358582501,159089732
99,204434907,359077919,122881757
100,197966112,359788872,177720228
1,505205837,35968013,503203951
2,254860288,222850856,328297238
3,172304964,286313201,261084514
4,128383233,316345616,227988596
5,128643954,283100215,187330410
6,115306832,326293305,184354565
7,113575483,320261089,181041104
8,127476209,268923601,177048470
9,128554298,332984013,176014443
10,130725949,339923012,173986224
11,130307020,279404180,184806895
12,156374832,400488411,201438120
13,157941058,322633166,197625009
14,157812163,401075619,200351913
15,158825063,330444848,193518872
16,165146375,334241374,190301948
17,166341426,495268975,278286686
18,226550198,473099192,273092686
19,223982633,568241861,284653827
20,223485431,563173924,273209996
21,229447541,396873896,224240869
22,189793094,391383530,212798349
23,190416605,456390121,225135047
24,189191093,468114366,224672911
25,193346082,455963773,225263972
26,184732226,406393857,195056080
27,182957934,332241613,195350813
28,181768636,339848051,192554802
29,197161395,411036529,196334400
30,190578145,404280167,176930912
31,203285883,352852936,164307761
32,171124552,349259561,161395095
33,186769453,324543041,164019659
34,193513763,344460056,161310994
35,174256026,292777188,156114772
36,187960389,304548627,165139447
37,184087241,320791938,146142446
38,181980904,301874675,148369503
39,173417445,274246592,132631482
40,170414469,320465438,150124721
41,178081361,323074787,143315359
42,184970358,312581712,143684815
43,181056881,302991107,126207449
44,179714080,291974293,140532360
45,178178725,248831867,130033808
46,179902339,294882542,125415615
47,181256957,259529242,138559542
48,188815663,287264521,126661347
49,174891494,285551028,142514925
50,168217757,316269057,144827852
51,198837716,287092219,144560893
52,180439619,318234198,142411886
53,176877740,316324432,132775011
54,180743072,322966145,144488271
55,187228534,276411597,142357246
56,176610519,294096529,175621088
57,212998883,413655114,180680853
58,214038593,362187481,182040835
59,219834629,414898503,186505520
60,216013276,357966735,179047062
61,210597321,412679715,249672676
62,287011468,557546302,257424766
63,283879885,573889065,262992012
64,290486769,584338377,253441659
65,283975844,489195655,212041437
66,246078239,414197619,207122144
67,248262124,419462394,205437570
68,242181113,465261308,204545957
69,240775211,465257481,189989668
70,206135643,415029799,190898184
71,200528191,402294165,179044794
72,209227656,354960407,176559989
73,223647031,376207016,179062350
74,230407300,359594706,170849726
75,193233699,308290060,159433226
76,199766943,337114582,163369092
77,186993290,306811301,147320858
78,214838271,358286719,155775517
79,205472896,358500125,160964448
80,190687287,351101106,138732297
81,194278719,297264250,133818001
82,179272144,319873156,131710644
83,176071995,273664261,137782138
84,186129577,313224907,138212511
85,184711551,278991497,134964923
86,185605093,322361734,139972424
87,186085694,316802424,150001869
88,213642418,354071629,149486301
89,203183398,358419272,150753096
90,205387129,330073957,155847619
91,195849983,319498319,157173515
92,207902804,360732643,155999367
93,242894606,437710915,203470493
94,254009011,421827485,199769059
95,218487318,474150204,206617212
96,256207142,449627888,215830266
97,278616611,421923398,170858404
98,236879591,402934963,180768385
99,223320127,371343862,161223782
100,211817997,408647243,166725671
1,503076482,37329790,502498695
2,222492604,190647704,280186305
3,147170619,242122407,221507877
4,111476317,271370537,194033102
5,119034444,278150355,188583184
6,115204984,271776549,185718553
7,122189523,269501746,181285773
8,128229683,330019374,160694436
9,119279801,249012479,157206975
10,128970040,309579011,154980777
11,124113731,310185769,156033251
12,126178267,249640961,151345436
13,129306062,310920932,157569760
14,128487761,307512662,156568640
15,103063354,264517445,173333886
16,150013987,347810656,171471361
17,147911408,343897941,167770855
18,150956492,337874481,171272172
19,140620595,347673188,171076586
20,147907375,283777516,170519345
21,154503087,348027713,193469272
22,189407527,387587577,215127395
23,194774870,460038291,222171047
24,190235344,387924130,221359311
25,195899541,388074713,221442923
26,193436985,383606867,194860970
27,176195303,406668380,194367245
28,186683723,335987335,194919867
29,192313468,403547726,194535403
30,194248949,410841415,192158761
31,205606213,392472765,180439553
32,175471087,347706030,151280952
33,173871477,293022933,163374052
34,180158111,289904848,163075063
35,193161403,296285027,162465803
36,181306482,335470465,164437880
37,183426620,350454246,163538240
38,212914511,349301911,190320052
39,208356596,417304470,191644312
40,210556848,398054983,187754856
41,215158250,394905316,190001813
42,209682227,380634114,185996189
43,203214823,355110520,143693998
44,198729684,329382992,158203618
45,184578537,300027308,158824813
46,186400457,307345023,156806984
47,187034967,354612590,161243227
48,193771596,301150436,142180959
49,220659268,394703106,185391314
50,221893091,413343582,185844788
51,209270656,413929666,183762869
52,218305425,409859014,207068747
53,249530590,371383734,174716033
54,186445812,351303288,156415072
55,203309499,353408474,161641559
56,184455941,356477859,156198968
57,196921325,356472654,156688639
58,196970110,355700282,152227874
59,195776221,378672337,185282737
60,224082278,369875476,182509387
61,216838838,355235871,182644056
62,206789262,414038997,180049526
63,213679301,359057491,186242454
64,208797260,404602927,155726963
65,197910577,302150728,155738148
66,185805867,354748940,152029802
67,191715189,305159798,132122808
68,198415824,335064951,158389003
69,200022130,356577211,155356138
70,199045688,375756938,185043125
71,217995172,415083891,174077143
72,215217483,407819154,186657323
73,227381612,399075095,185280028
74,223076840,370195718,182699058
75,213491180,376226506,159057511
76,196356872,305419568,148552157
77,207968058,356796025,149522597
78,181520794,348462978,154469757
79,194404137,350107641,154474973
80,203181335,357582375,148050146
81,205703670,376312002,153789770
82,214680672,372098640,176205340
83,217760633,412268177,175726882
84,221944837,415994576,172618514
85,230839727,417392687,168704895
86,215082541,350755659,145103282
87,219396667,358664733,150313455
88,202909435,326860024,154461197
89,198232639,310703519,147184971
90,216374766,378532872,146481829
91,204584514,361670719,144982535
92,223177131,371138583,174668131
93,213422385,359426890,174936777
94,218117053,405079164,179893571
95,216763704,364289405,131066718
96,251893596,417076403,162276674
97,244412308,502315277,251824773
98,282809901,563727618,219638580
99,303259456,586825141,255449587
100,328842443,589116057,208341396
1,574536092,41293108,574412167
2,291445388,255981896,377305189
3,196474312,323167616,297228471
4,146980987,362361341,258221564
5,140585362,361912043,217063449
6,128916467,362096576,215586307
7,144649651,325156563,213427631
8,146341618,325743826,209834653
9,145501398,396603618,205834626
10,145738402,394330716,178163001
11,134132735,343962508,173158101
12,131618776,343906419,171394281
13,142460905,283018599,169576228
14,140205808,347036473,167842847
15,142205054,347623872,172086425
16,147789029,347768581,182723729
17,167815790,338614530,201041370
18,171570569,406381018,198698666
19,166856090,406512244,196034647
20,173003897,406345753,197144738
21,170710948,331630424,198580131
22,172078653,286603646,156374126
23,148881721,344955960,168865655
24,156858270,287660140,167809396
25,155169144,348726531,155696611
26,163273237,286422616,165097487
27,158964693,345528127,165162977
28,165272028,311322404,194280501
29,188071854,337212589,192303757
30,198169523,340798865,194513792
31,196581744,352741080,194489405
32,190936177,346562538,192690943
33,199855467,345139528,192381178
34,187098478,351913788,164609578
35,185048247,354496125,162986333
36,181137369,299523219,162174526
37,188772254,352579741,145527257
38,193845930,346460446,160646920
39,190799225,353085367,150422967
40,182139657,272257943,130023895
41,165602395,267223867,146462413
42,184104917,269294841,146518381
43,188174211,310005216,145441019
44,178009288,288754237,147355749
45,187086502,314010326,143275566
46,191913305,349952673,166495128
47,186847110,347968241,161506556
48,202590608,358233566,158856390
49,203909471,356091121,137903313
50,201552919,301150375,157504939
51,190867718,296725076,139029349
52,223003127,452404564,187670190
53,236837719,451696850,206980843
54,237496585,456247416,206802487
55,255272647,466532183,206322565
56,237365607,440132251,188600145
57,237514852,408339391,178390617
58,222796483,415065408,182421276
59,226933649,414815204,187414627
60,223381745,358748891,185918274
61,219909033,360864012,157949600
62,205492442,349717752,157516627
63,201046535,354784862,152279427
64,193557842,345086800,156912544
65,206009164,356895115,124886845
66,208371021,348921595,155848589
67,212846819,414649670,177631057
68,217656287,404927762,182303552
69,224198566,365880051,171330431
70,219436971,414461883,178542989
71,215830919,362577572,177043761
72,220729323,358379847,149996598
73,206867900,354619616,150432563
74,184046586,308246888,153790339
75,196558909,306424410,152238627
76,186663938,357621192,161477135
77,205027338,350053635,156391939
78,219150438,415657203,170074969
79,219923790,377566049,179781009
80,216430838,412486393,172111034
81,226512716,364376167,178881229
82,226844185,345868186,176501187
83,223641896,323490579,150541705
84,200348655,358233023,160811937
85,190893053,357511407,151073342
86,200600162,312028939,153841188
87,196163950,358848194,144339184
88,215117984,345759097,172532099
89,233371610,418006996,178977060
90,221029982,426508549,164928987
91,221150015,420174959,179349948
92,219112771,407469618,184043357
93,214769735,371421086,156367157
94,203443541,357162089,155269294
95,202309036,337711212,145247830
96,214057079,360350353,150980294
97,197303404,307121090,140525718
98,209700398,357410968,155551460
99,205106559,337073707,132966846
100,186165532,324156033,122218923
1,390598139,30553213,389388583
2,197402981,172427825,253870279
3,133108369,218980005,200802027
4,99700088,245281517,175887013
5,102656782,248408212,173538221
6,109839056,272006348,186448418
7,126564135,329671093,181142072
8,109814373,327164467,177581785
9,129149395,333483314,175511942
10,129907712,276000577,173655091
11,133519478,340030474,173322892
12,140887645,340627127,229144076
13,179849565,373200786,233740583
14,188330966,459012542,224056743
15,176013769,386329597,219933603
16,184235364,429618880,216537565
17,185909191,417425755,195191483
18,160516574,327298570,190612974
19,168778392,401971299,199398047
20,172880658,327791534,195784339
21,167993307,342751926,195222882
22,168392047,402721035,178650118
23,155842593,290817356,155368113
24,155564995,342421489,155945892
25,154401411,281275965,169231199
26,159128665,351710903,165885904
27,166926216,320303269,165136463
28,160798884,346042865,163893084
29,178413428,340928751,191045014
30,196009214,336671764,195038316
31,195568427,357585760,191020038
32,200037031,363477020,190802190
33,200281486,408417420,177549414
34,196789487,447944194,273453543
35,255132724,524986526,266866269
36,270036337,582707671,272232963
37,264293407,572017551,267692844
38,247678796,399743468,215350659
39,233093899,459406671,214158945
40,241768165,465062655,194489883
41,244400729,426853773,219109584
42,240224380,404060425,166635601
43,212279755,406603148,168215720
44,222718301,414606100,164827054
45,225847953,400039022,164741465
46,217294016,363210735,182915119
47,224143015,396699346,144011836
48,200736325,304307732,163345312
49,203128738,355976383,154719316
50,193828517,348096877,161643263
51,189642224,349472746,155299468
52,189285705,352460237,158889564
53,178754089,289977504,141547918
54,184928767,321720005,123500228
55,183393995,277540403,146106258
56,188373237,304888502,145154278
57,187140556,322550720,146428625
58,181488274,284121724,146502057
59,180373189,291866735,147308831
60,190345082,344611776,157724837
61,201200743,323323667,155193119
62,210463635,346460484,146003231
63,208526965,352562331,158083344
64,194648288,299999158,152166470
65,192523247,314953561,197028920
66,246879520,427982645,211967653
67,260329839,476382371,208979810
68,260574533,474271272,211069007
69,222122899,461962680,204515057
70,229842448,412693965,175220966
71,207546189,413839872,175827110
72,229142673,405680153,181061731
73,205602901,415053991,182146038
74,225538094,416852090,175465030
75,206239507,358500733,154662800
76,205165092,356316606,160083419
77,194814137,315212658,159330796
78,198217373,354476211,149377016
79,198365145,357086310,152990064
80,193882552,352367988,150078255
81,216528134,407690439,192300665
82,223077049,360996481,180740631
83,209658431,403157672,173784982
84,233497493,377271245,178534944
85,211165327,373765823,160147585
86,206734649,359600833,150242775
87,188988164,356968311,160586871
88,207606499,358762890,153560059
89,197595837,354187737,156595041
90,191402928,321431139,159251969
91,202230174,337142362,145237130
92,184601143,319651204,139073295
93,198031013,324972638,133208648
94,178452602,324738518,140885628
95,184600038,281670330,139684910
96,190264127,328413258,133961589
97,181074860,325184112,151940673
98,213489402,336719778,142770887
99,212580299,360424931,158733604
100,214073033,359057032,148395053
1,432922699,30739101,430629733
2,218594933,190952863,280255943
3,172538899,322992349,299127719
4,147444643,361475986,261564956
5,146994417,361958760,251902414
6,159846019,435554570,246217529
7,158935984,443827844,243103267
8,148240282,392033143,206688402
9,150094511,392538716,206796753
10,150235595,321993275,203565405
11,157800155,396960058,203039841
12,160217533,325767055,197854304
13,161949562,383837327,166406794
14,139531415,337136765,166568184
15,134071119,343905747,169856692
16,145847256,343954716,163405137
17,143637048,286473356,169255651
18,149998718,283660542,170532435
19,147444485,283659598,163827948
20,166949368,334829517,199189282
21,174849138,327271891,186362858
22,171356716,334737760,194228553
23,174508649,331768028,195070009
24,178119285,332074640,197402160
25,179898476,331218193,164468119
26,149698643,287663089,167086059
27,168393501,291154097,165594016
28,155652995,350758055,155685726
29,154135788,349443719,155453437
30,174742231,295764265,166286892
31,176404629,354853254,164492684
32,203968493,403998776,192419482
33,198611125,409420632,192062056
34,204558156,348506477,170122055
35,189743667,408325229,189827721
36,208158205,364371422,187866390
37,193486307,297816448,160840591
38,190127472,349832762,156643670
39,195123028,329235529,160352530
40,179154847,344273721,161261446
41,205029429,332428525,162676839
42,188514979,351694186,171996647
43,215522347,359082751,190255672
44,212168396,402697587,181838101
45,207975113,354362379,186544861
46,216653419,401525817,169863267
47,222086937,413461803,186877216
48,186638821,345127418,159611593
49,184860443,356096439,138593525
50,201553690,345495442,162989678
51,200224156,355713630,160106890
52,200535928,341736604,154296350
53,186178228,337021457,127902870
54,166119093,314805785,140240285
55,176690666,315911827,142978029
56,188755481,312600392,141098472
57,175310749,321184706,147731421
58,185790229,315737700,143439508
59,188792043,313211129,145720333
60,198978295,303486876,165889446
61,208232498,358274039,150758853
62,191229639,309166872,157865299
63,204402078,347736945,155803871
64,175215025,344290422,162591954
65,204409238,357010577,204494406
66,255735305,476535844,200827591
67,243895138,474868697,188860423
68,247127444,419123831,205943960
69,251529177,461784859,206938349
70,290351422,690512775,315480533
71,332345568,710777767,309789287
72,332319360,690255730,319298934
73,326136960,574976798,245392302
74,292731838,586075813,259580150
75,302648011,587539679,254467009
76,296438589,555041218,215313123
77,254533459,474835467,204699851
78,225585997,464543241,202960502
79,239306801,469706424,199872252
80,237882874,431677158,206984809
81,217605632,415308477,183497284
82,217096643,363410823,178058896
83,209409632,410819511,157484790
84,231420550,379163915,177245138
85,226623988,416210258,165633916
86,206374767,357744255,157899156
87,206783768,345175184,135040351
88,193749552,347158485,160451598
89,197659801,346247415,142525657
90,224130669,378647391,148434712
91,200954719,355795149,141546276
92,183150316,310392888,130379393
93,188952388,274249099,130934812
94,193073456,323772894,141252419
95,199926575,322896215,137246097
96,182025458,313796012,131281459
97,199813186,324950755,133877549
98,197618612,358152186,148306632
99,217553293,362877713,154114733
100,192718717,357145249,159302462
1,430610368,30921441,429831143
2,218425490,191131332,279578521
3,147370178,228763454,203359255
4,99763652,245180929,172926902
5,106400274,282861371,170331427
6,104730370,248684026,167171790
7,113121043,299595588,166436247
8,112962322,304971553,161779290
9,121898061,253120402,159245437
10,119496444,317987058,175455689
11,132544482,276569994,171678817
12,133066143,276408393,173143426
13,137733790,343925360,167124655
14,141289573,347188621,167580142
15,144512517,283746150,174197166
16,145650719,280236178,163212908
17,173955322,464024793,216987301
18,190181209,459674917,228668793
19,187308440,383126002,212953300
20,190037679,378613722,213688761
21,193625423,379158726,209328073
22,175456728,402852152,196262252
23,173278111,403146683,185885496
24,168551221,335481883,196386805
25,173816698,406874254,200295280
26,178244388,343873636,195694369
27,191900110,307205356,158945168
28,162745414,289835667,165625656
29,163500218,285086992,164062355
30,175004416,286749921,167873725
31,162343424,346837921,150809069
32,170429704,353687868,165691208
33,172170120,287534925,140102891
34,166580325,321482859,148918616
35,165368809,290598322,149426629
36,187150039,322279998,147619872
37,178981768,311846289,149545203
38,178528358,269153686,144150968
39,178495496,321768404,147595114
40,187406814,355047110,144848109
41,185296401,354400271,162165478
42,195094464,311718581,142418711
43,188583245,351737882,160493791
44,193945566,302305672,163615605
45,194726661,307782591,178596621
46,241407446,413799278,197401252
47,235043484,474516090,216242935
48,237321110,475177391,212994112
49,244652383,414248005,210672082
50,248584764,381166759,162509108
51,212462699,400842066,188739151
52,214242264,360104078,162342608
53,225090832,409467781,169776749
54,237294629,398916369,181749567
55,207783699,376246497,155651488
56,181536749,304253464,153288276
57,183653717,343496572,164717894
58,194140547,343873483,155020913
59,221606491,348315849,173087021
60,200481743,327815854,156135411
61,188132757,349468257,178007777
62,218429638,359481714,174014156
63,226322663,355074360,183041376
64,223251507,415164529,179984198
65,219959761,370112312,178798055
66,221822518,376207917,151844523
67,201166921,358798565,154806182
68,198841879,357130576,149989751
69,199926911,354948857,154440040
70,193779338,311479107,162186313
71,191310768,355337566,149395620
72,219755402,415618075,180127675
73,219197387,415848586,180738768
74,223849295,400787441,182801189
75,211596461,370456471,182762032
76,221926611,367720838,168271234
77,213765931,313066161,154753262
78,191614253,308107004,151958538
79,185648655,329062868,152640360
80,216945329,312968932,156176637
81,180887433,307865445,152961099
82,209622441,350415356,145625678
83,208094353,363628927,180190070
84,240484570,406778262,177508047
85,216527300,415369863,180441491
86,233382078,416902554,149874130
87,223972282,415775594,177928454
88,199093120,356822338,150196154
89,203716669,358035080,154188727
90,179340584,348956444,143055847
91,190712279,315502788,155255072
92,202907306,359848285,150163505
93,207497953,323701721,158716887
94,254607084,420018164,172793960
95,221501094,364830544,161732802
96,224219724,416184764,172766135
97,222947287,418102449,172944862
98,213949941,354664800,198859793
99,267176725,538840401,237286592
100,286321901,586757106,234984849
1,711281875,52922033,709357324
2,335676844,254628310,372018953
3,199297984,323307534,301119392
4,147210477,362165021,256040929
5,146938065,362596268,250971373
6,156233729,430991681,246574063
7,154011393,384852100,209306168
8,149514072,389225603,205343274
9,151163913,321992379,208278783
10,149704218,397473198,205625058
11,155095676,326230446,198871865
12,152931358,326351051,172883876
13,139623427,276680022,166347289
14,140047052,279983859,171730268
15,131681670,340792407,170319131
16,143303400,347482204,171595505
17,147648602,277164178,167718186
18,149203382,341486016,170613100
19,138329083,250584819,156001468
20,136842677,314714826,153926878
21,139955813,259701732,149882514
22,137503231,314463797,142754859
23,135688899,314420805,141910529
24,143075343,260131152,142322251
25,147247265,266759921,142440122
26,136361626,284641561,169744757
27,155808075,288080906,168134100
28,159543915,291441120,166164573
29,165825351,346302746,166921855
30,181812151,342665509,167158288
31,181377635,343435058,153723579
32,172103828,375689281,221432551
33,219959511,458117974,217510992
34,215033888,394732812,216080387
35,220121248,471048888,220761167
36,214491519,412045107,213081736
37,211838797,383300217,175509326
38,201621670,368279199,184938070
39,217324627,413378794,191760889
40,210403850,388338462,187006036
41,209717279,406346357,172351764
42,191239613,355754888,157029950
43,192845490,355400068,163420530
44,191176438,306027415,162869366
45,199227878,301199395,141103404
46,196847263,350435718,159057845
47,192549292,354761072,174226747
48,218081775,350575972,181306985
49,201074233,395239689,180069809
50,213486973,406308782,184211867
51,227816679,417007451,172903508
52,215626031,403770189,186044163
53,192873423,301615530,154163836
54,188502090,348716322,158717975
55,197794838,302396849,161271118
56,194464300,346574783,155163609
57,188600040,356024332,158132097
58,181896459,306367370,172696721
59,204248024,414664516,178406485
60,216816660,404218850,191090905
61,231723851,415163872,179229809
62,225193988,416665721,185413308
63,215456869,412429448,154341245
64,190063107,357516364,155972450
65,191773700,311424179,149087942
66,194612129,353435867,155355904
67,189863846,305299113,156077592
68,194513783,307687943,157915467
69,198675653,373952784,181664508
70,227065731,415287921,181894040
71,211831209,406854965,182334701
72,215504831,378162287,181264649
73,214781913,408467115,180049837
74,211361254,395513400,144830109
75,172889250,306801529,138852707
76,195438077,314749360,158154577
77,191451374,314691080,147208279
78,200165760,324883197,156162952
79,195028885,358156474,150831770
80,215367760,341349970,136978273
81,191497454,324245407,135966823
82,184326062,323359467,142954272
83,180255568,323786396,140744288
84,176758252,315605162,142592883
85,169975977,278279981,137082910
86,199651569,291375315,159376747
87,200332255,358105740,149783300
88,188998504,356551034,157525526
89,208450940,316099425,138031154
90,214272536,370707947,146006193
91,202526637,366001869,151612375
92,196456173,431243143,206416686
93,250743888,476366323,191992666
94,230718027,422775708,203316529
95,254967040,476113109,198297959
96,248204902,427995266,195678849
97,224497787,418382195,180263626
98,240788945,417228312,170256974
99,230761818,418197115,168839610
100,230636700,417333035,176903202
1,502548895,35977346,439047443
2,218714625,190889204,279025148
3,147306138,242166391,225919520
4,110142860,270999040,193710311
5,118251495,277812809,188392783
6,119525113,322990745,186124829
7,125020917,329690803,205238761
8,142258963,392078334,208390275
9,148223281,392336313,203871065
10,154914635,400415994,200518290
11,150511780,327141965,205011225
12,158647683,396685006,198449635
13,159599345,558716767,276553233
14,215029378,482625405,283748802
15,218694375,503835901,273896389
16,213342354,567268642,284083067
17,208323224,463831752,230347239
18,189291964,386814256,226934203
19,184540002,463962708,215784764
20,181039252,459826638,219887663
21,195181875,464358331,190880401
22,172802887,339343335,194937825
23,175698486,331802615,183164876
24,168813592,335135868,197023730
25,176362760,402587287,196178530
26,181758964,406468771,196605639
27,185196656,350023438,155915314
28,170477652,346315537,165674898
29,164138376,351561159,163961837
30,164030190,342700088,166941919
31,168915924,285336155,164336192
32,185068478,296915928,148465218
33,175914207,398298441,191763083
34,215705093,348784872,190397765
35,198378827,356385494,193310637
36,196143218,345239056,192922269
37,208195618,413035337,192664367
38,218009617,350776341,147018268
39,210087183,341416591,166861813
40,191786221,357668042,161778308
41,188112026,347957038,161614577
42,192754666,310278584,163998185
43,194722524,322588107,166191410
44,190396012,278998516,143447388
45,175404196,305565785,148316515
46,173324312,320967617,148988460
47,174496914,266700053,131018290
48,199816645,303128359,144473925
49,188766613,279184016,142082658
50,180987272,323671868,159180065
51,192607473,309938924,156376941
52,187532342,344632056,157537874
53,188139387,347543662,157456627
54,192993215,348916129,155434596
55,184478667,355428231,158870098
56,195008018,402486465,208218813
57,253613792,464750610,209237191
58,242394945,473436310,182291527
59,234802579,418860551,216118320
60,231989025,463990953,200522348
61,218693228,399230329,186052872
62,227129313,406783662,187363472
63,208986497,355054534,180948791
64,213039204,414690560,183990090
65,235076625,404833091,172724154
66,199867329,357051703,151489956
67,197149852,313546344,132754766
68,192158349,310782195,146946374
69,200223240,355350478,159388288
70,211467981,356184132,162065759
71,199887275,353182628,137962397
72,177472744,272533496,144182753
73,179092914,275616903,137952348
74,190023768,320594091,135431780
