p_archivos,ej5-load,ej5-merge,ej6
87,16371398,19807231,12141328
88,16000621,19562656,11511839
89,13208044,19979150,11522771
90,10248541,18016572,11184553
91,16398338,18619129,12014453
92,9896469,17482513,13337393
93,21122283,21943908,11124741
94,17444903,20134915,11576115
95,12430442,17027387,11311311
96,9925905,18580605,11719110
97,17572959,19958743,11318253
98,14488581,18512087,11408886
99,10584083,16320710,13231210
100,17382251,21549729,11435540
1,146580298,14562976,58177415
2,26934357,16517390,18940230
3,11657048,15523259,12808871
4,6677028,15374662,10554770
5,6940364,15644276,10537192
6,7052144,15353078,10323357
7,7724385,16596555,10220373
8,7284787,16755513,10208627
9,8740756,16796679,10142231
10,8477091,17720245,10356208
11,8430469,16876864,10225482
12,7634120,17351796,10347997
13,8378098,16328156,10123394
14,8670660,17661894,10013566
15,8319490,17740916,10699264
16,8178732,15292588,9980977
17,8923265,17639473,9922352
18,9379007,17778007,11106836
19,9613930,17965771,11810309
20,12960505,19775375,10240839
21,9248763,18244674,10146758
22,9392176,18187219,10630799
23,13319235,19070181,10591286
24,9847934,18258792,10587835
25,8908211,15290882,10452954
26,10462667,18147190,10069089
27,9791387,18043854,10242926
28,10957407,17294931,10729981
29,9315936,16816404,10354989
30,12005931,18259827,10076440
31,11457007,16561783,10400461
32,11369670,18841709,10432100
33,9966376,16916819,10993063
34,10926126,18192586,10359012
35,8490025,18270424,10667464
36,9612247,15777232,9954642
37,10419844,15809597,11122535
38,12410023,20192214,10236879
39,9126875,16317463,10656685
40,9773424,16663218,10867971
41,11015071,17338867,10181782
42,8963494,15817450,10815430
43,12555375,19254012,11231069
44,14768854,20994076,11011491
45,9707289,16368198,10791297
46,9561728,16875338,10408374
47,9833382,16146285,10420463
48,13183985,18423093,10328701
49,10219511,17095262,10986720
50,14501214,19441415,11308862
51,9742336,16695649,10663010
52,10000623,17332399,10460595
53,9933595,16926815,10591861
54,13991747,19215413,10727849
55,13695212,19758419,10668753
56,8631250,18102750,11750965
57,10798261,18297674,10957926
58,11395567,17521418,10886602
59,10623330,17322873,10361784
60,12520385,18826438,10758547
61,11206324,18859735,10659405
62,9548085,16576005,33390318
63,10805223,17794294,11289861
64,10747519,18627799,10903821
65,16979189,19757025,10363193
66,10563208,18267792,11201662
67,9107995,18457452,10533610
68,9308051,17300991,11382383
69,11361070,18347644,12183759
70,17776436,20044795,12317222
71,9714322,17016756,11475092
72,11070517,18498859,10338598
73,15927371,20524219,10725294
74,9356673,16634336,10735718
75,11293160,18824284,11084055
76,9755699,18214998,11071007
77,9342608,16937664,11262087
78,9907146,18524141,10731741
79,11578663,17971224,10760201
80,9878291,18601380,10238816
81,11053801,16235515,10854495
82,18668640,21061397,10396301
83,13099668,19414917,10588495
84,15247731,17911961,11561394
85,11402014,19009396,10999339
86,10988200,18596151,11689622
87,17005267,20431874,10923593
88,11964279,18028420,12852525
89,9802071,17784947,12064787
90,17204995,20434484,11572344
91,10019776,16544645,11119583
92,11101662,17684848,10962783
93,17036469,19988837,11341699
94,9521805,17456863,10823100
95,10718429,16304301,11205410
96,10773610,16921935,10778603
97,15684564,18836837,11365220
98,13226520,19077847,10563575
99,11196937,19392846,10584129
100,10549857,17348286,10701502
1,151747590,13856175,67890964
2,30994251,17354829,23224034
3,13612315,15118259,14183780
4,7817512,15919559,11881355
5,10198617,15759913,11577353
6,10542155,16651620,11432474
7,8990064,15944988,11446330
8,8592521,15759401,11352959
9,9535885,17708844,11457296
10,9187874,17239005,11835293
11,9587865,18002023,11251246
12,9263325,18234086,11366995
13,9754006,15691701,11243217
14,10059101,16988460,11644421
15,10381341,17819744,11109684
16,11484528,18132795,11259875
17,9898870,16341344,11821523
18,9333559,15698352,12067499
19,9932690,15866867,11399176
20,11743071,18758135,11446088
21,11854133,18688859,11211073
22,13018532,19500886,11013030
23,11227651,18875306,12122135
24,11490947,18686629,11351020
25,11028544,17948667,11165906
26,11402715,18590772,11748734
27,13436740,19546840,11042894
28,13204078,18457295,12466580
29,13856722,20485788,11437854
30,12636477,18456976,11872391
31,13027267,19268558,10877640
32,12554561,19409886,11337354
33,12873040,19976439,11671659
34,12678696,17563859,11364970
35,12757059,18676417,11268314
36,13195262,18855746,11940909
37,12718099,18162206,11139541
38,12076657,18101500,11306441
39,13868861,18706958,12759232
40,11693667,17597466,11829288
41,13370175,19308263,11444290
42,14664883,19328470,12480988
43,12503087,18826230,11322358
44,14502145,19876638,12122418
45,11590456,16945222,12607793
46,13046213,19423550,11206523
47,13953291,18664902,11470046
48,11615484,16623613,12382719
49,17737793,21007016,11448967
50,11459072,16407109,10867456
51,16282752,20078357,12213243
52,16489180,20993721,11810190
53,14211751,19369584,12052794
54,11432113,16696047,11055235
55,13847184,19186567,11522850
56,12372392,17899296,12191480
57,18695870,20518321,13503782
58,11009978,17290775,11235757
59,14230523,19016685,12391763
60,10305770,15806081,13356091
61,10567315,15957093,11521208
62,10183697,17644492,40782513
63,10378177,16374086,12619741
64,14543451,18511436,11283271
65,10393688,16851552,11953980
66,11069138,17571954,11541036
67,10682195,17363428,12140341
68,10947545,17073835,13849770
69,15269777,18825605,11388988
70,10496876,18718739,11503937
71,12268468,18730146,11585677
72,11390678,17057082,12162894
73,14625145,19369756,13329383
74,19588451,22007374,11522387
75,14543755,19463210,11926221
76,10956153,16633675,13337704
77,12483130,16595756,11894244
78,16747834,20655894,12218118
79,11110346,17260555,12963198
80,14047911,17207204,12303094
81,14234642,17807873,11877595
82,11593851,16224313,12547545
83,12904327,18834065,11656525
84,11961532,18733697,11586138
85,15880971,19711859,12109149
86,11025511,18497509,12367979
87,13892868,20560323,11966456
88,11685802,18656743,11883742
89,12434360,18512954,11564573
90,10855369,17077891,12102872
91,10261218,17323939,13059039
92,11098310,17033308,11936835
93,11655215,15960282,11621842
94,11870519,17275264,11848663
95,11910830,16185673,11888211
96,12757089,19630948,13845966
97,13934592,18518714,11619316
98,11723556,16936869,11759522
99,13146602,16966783,14616987
100,10970581,18036751,11851651
1,145581296,13211950,60347699
2,26968477,15299219,19288122
3,11338219,13397361,12361086
4,6980105,13718721,10442557
5,8274244,14066908,10203537
6,7948898,14910778,10092434
7,8669643,15193397,9884104
8,7090849,14111883,10054440
9,9040324,15376061,9801921
10,8012640,16471721,9866807
11,11803563,18272410,9783843
12,8141021,14547406,9738130
13,9083382,16328016,10468568
14,9114574,16868462,9983028
15,8471071,16155199,10453676
16,8649469,16419735,9622725
17,9199469,15109480,9882816
18,8050709,14200572,10140241
19,8716294,14267429,10035303
20,9943841,16146995,10142240
21,10024775,16429002,10758840
22,9097962,14953421,9904817
23,8902919,14757177,9833347
24,12707373,17479409,10235115
25,11289611,16765885,11214366
26,10062914,16575565,9848848
27,8708374,14794122,10127272
28,8109929,16795500,10322074
29,11766238,17639640,10011147
30,10293003,15774324,9866702
31,9576555,15383954,11068678
32,8697180,15643127,11188341
33,11210800,17379212,9997914
34,10938704,16882707,10395599
35,11744369,17542642,10000238
36,11766967,16852825,10066606
37,11075248,17461499,11594513
38,13589916,16780343,10289814
39,9661252,15907072,9906370
40,9362146,15269721,10090826
41,9290377,14661629,10291401
42,8539345,16969792,10644378
43,11125657,17005168,9817226
44,10914516,16012240,10130687
45,10936636,15247681,11068817
46,12823820,18618257,9979053
47,9974734,15333442,10974806
48,14195170,18990299,10263657
49,9710104,16128752,10139387
50,14507472,17832407,9809439
51,9504914,15531870,10050477
52,9762248,15004436,10217451
53,9189417,13944148,9557536
54,9235094,15134406,10249384
55,9287067,16537914,10035508
56,10220274,15203671,10165494
57,9517324,15751751,10227546
58,9708776,15682741,12507748
59,11875887,16780066,10815057
60,11652174,17037133,10703882
61,19544383,19163908,10067420
62,38640486,18325358,11877387
63,12500724,20086865,10354241
64,16371611,19142087,12373491
65,12887991,18020477,10618204
66,9097106,16930894,11942841
67,13669358,18479344,11142759
68,11192196,16635433,11170171
69,11107662,16050133,10707832
70,13572227,17923568,10177972
71,9351032,14605127,10248703
72,9248397,14883034,12674602
73,10371849,17752939,11588706
74,10239777,17101955,10701776
75,10001865,15850089,10388149
76,14326913,18020355,10424895
77,10918866,17099484,10789535
78,10080223,14944428,10775370
79,9759581,14714395,10555959
80,16671917,18606379,10760893
81,9576301,16591419,10533820
82,13175727,18241947,10895038
83,10080429,17195929,10704896
84,9120408,17033384,10861534
85,9575864,16206754,12052502
86,10171442,14809880,10658832
87,11851304,17441981,10598560
88,18743105,18486120,12608576
89,16157335,17922658,10633824
90,15183112,18142544,12680351
91,11058895,16055479,10235002
92,14537391,18338885,11469429
93,9540864,16063632,11667476
94,9631988,15939569,11547176
95,11090247,15142805,10185618
96,10511393,15176476,13139356
97,10255772,14682673,10225050
98,10168831,16482678,12800463
99,10900425,18040504,10575498
100,10090563,15250256,11771792
1,147033056,13263507,60360941
2,27699241,14827316,18747869
3,11394237,14588264,13200534
4,6875509,14509661,10907833
5,7129547,16176873,10781959
6,7145087,14610967,10597269
7,9052148,15969912,10469299
8,7786781,16951904,10284351
9,8551003,15901192,10426896
10,9284271,16674901,10347408
11,9121677,16789152,10340259
12,7691588,16918061,10357204
13,8483396,14773851,10192800
14,8206535,17260236,10455666
15,8472182,15074899,10219950
16,8283308,14869509,10571430
17,9159072,16703373,10227676
18,8564290,17369770,10728820
19,9781342,17465891,10213930
20,8426200,15611517,10226589
21,9911610,16417889,10396544
22,8844965,15605805,11257806
23,9691636,17625573,10174422
24,10304970,17832142,10379940
25,10021249,16956087,10229681
26,10692396,17253445,10871944
27,10412580,17795590,11204695
28,10176529,17610043,11093306
29,10253353,16164717,10353804
30,11378611,17652884,11326367
31,12835499,19247259,10404138
32,14183555,18955334,10676252
33,11468913,18706393,10625157
34,10611747,18047384,10826502
35,12419535,18132452,10295915
36,10529716,18084163,10317149
37,9467800,17787982,10214729
38,12672308,16438564,10617040
39,11481487,17930985,10795178
40,10402538,15161072,11420374
41,9600739,16120569,10393858
42,10902808,17117218,10161775
43,10538156,16052434,10304837
44,9685196,17669429,10220070
45,10665071,16079665,10442588
46,9600861,14858136,12135743
47,12626512,17922550,10205487
48,15222472,19273784,10653672
49,11559480,17920729,10523808
50,15631003,20043412,11478434
51,12838348,18426792,10605203
52,11405274,17397761,11070110
53,15351378,19467285,10983134
54,9654765,17029637,11161385
55,10257934,15338138,10853632
56,11692853,18949661,11160684
57,9709898,16948262,10764967
58,18165831,21233261,10425940
59,19224238,20105527,11920593
60,9380498,16058914,10493948
61,11795663,16893243,13829750
62,9704473,16270751,40929432
63,12710325,17332151,10429620
64,9751690,17604418,10609366
65,17305649,20953094,10773856
66,10058152,15529665,11452831
67,10882507,16521303,11363644
68,16135388,19473499,10630701
69,14159422,20230013,10843032
70,15873028,20684705,10672999
71,12964585,17807877,11855624
72,15710648,19572031,10611171
73,10132638,17190159,10631618
74,12775147,17585519,10634912
75,18265894,19139964,12464408
76,11878678,18411111,10718536
77,10689541,15718173,11679883
78,18820256,20093698,12326028
79,13675274,19362903,10740001
80,11212332,15862584,10565677
81,18085930,19560049,10814602
82,9980811,17949158,10513799
83,16379344,19963249,12172376
84,9810130,17206696,10759859
85,13771382,19443573,11211064
86,17829065,20102433,11133522
87,9813866,15514309,11048993
88,14336465,19240126,12552571
89,11139599,16264651,10818021
90,13123844,19847386,11581151
91,17777951,20703922,11110711
92,13521497,19164662,11007607
93,12493866,18550093,12097805
94,18766810,20887747,12748630
95,9904830,16995362,10704667
96,13613551,18164497,12832837
97,11426500,17402680,11399149
98,17482563,19299610,10712038
99,13022090,18197086,11912998
100,17835811,21038465,11226612
1,144803310,11917293,59653832
2,27314694,16810548,18719473
3,11057969,15243169,13022024
4,6710393,15020249,10949963
5,8330049,15080790,10638031
6,7150522,15508749,10521105
7,6786162,15151104,10473954
8,7025432,15086721,10259268
9,7552150,16227276,10372690
10,9421648,16984599,10216160
11,8781259,17205477,10317748
12,8256981,16920290,10472334
13,7627116,17196150,10288017
14,8580778,17553604,10192589
15,9625584,17240164,10184681
16,8293827,15467228,10885791
17,9258789,16574542,10413394
18,9192461,16832122,10139363
19,9286735,16465371,10105094
20,10127743,17784643,10465886
21,10065625,17898067,10569552
22,8338131,18099007,10096586
23,8566361,15249352,10351905
24,9282999,17446907,10907921
25,8613200,15638616,10213995
26,9563815,17467331,11384862
27,9322279,18569988,10186335
28,10393933,18727140,11000265
29,10068618,17585119,10012270
30,9679043,16997909,10480374
31,14075781,20413678,10280770
32,11487454,18072062,10502335
33,10393418,18749788,10305717
34,11753090,18553176,10383057
35,12765166,19230431,10392694
36,12335925,19174919,10217347
37,9073309,15714475,10110225
38,8549798,15768025,11433087
39,9592456,16846072,11144829
40,9242357,16019101,11654235
41,9709612,17741923,10174988
42,9566104,18294610,11095266
43,8964411,15812967,9917897
44,11449293,18124123,11159778
45,8801666,17787019,10623585
46,10135590,17337273,10528152
47,9297447,15545343,11222223
48,10685457,17425039,11631868
49,11522369,17821083,12437714
50,9212796,17112530,10525805
51,10494480,17746364,10764066
52,11471692,18455485,10946664
53,11495965,17420497,10222486
54,10574183,15723836,10588639
55,15199328,20359474,10649120
56,17412253,21805615,11299672
57,11590074,18270903,10772792
58,10128877,18380957,10753536
59,13495395,18835994,10611996
60,11227133,17841092,10563754
61,11105473,17948504,10279544
62,13452042,18261202,11751712
63,11884474,18308003,11107755
64,10357851,16697852,11635391
65,9756871,16150606,10205661
66,9822467,15525400,37583786
67,10217416,15607080,11580807
68,11490394,17417055,11607053
69,14021717,20279916,12439486
70,10664676,17818418,10618064
71,10910392,18358910,10594550
72,9545910,16372635,12204790
73,9136803,16465729,13647686
74,9002696,15692890,10424100
75,10950797,18601486,11830613
76,12300603,18331756,10583707
77,16676632,20775849,11877252
78,10818076,16948007,10422836
79,14904731,19690665,11017408
80,15198892,20197204,10787504
81,13098316,17501459,10146819
82,9105067,17969994,10573995
83,9048749,18046551,12928706
84,9263993,16046312,10283965
85,15250188,19769759,11262012
86,11301683,17706344,10698892
87,11604312,17765683,10614389
88,10162911,16288181,12103823
89,11714998,18002418,11141561
90,9862513,16857250,11388087
91,11054579,19785802,10920054
92,9829674,15914819,11323412
93,15114609,21337630,10900890
94,11268670,18055429,12641239
95,16839855,19842114,12164183
96,11988567,19162569,10171878
97,12856488,19443981,10834733
98,17275097,21005685,11947115
99,12078984,17722578,11251623
100,20065570,21549109,11055890
1,147021446,13281493,60058762
2,27997128,15603479,18993823
3,9903422,14993848,13935771
4,6905631,15165120,11947769
5,7427450,17598846,11433782
6,8294594,16112955,11127610
7,7430619,15338343,10969835
8,7660362,16018085,10953052
9,8083444,18124053,10967641
10,8028839,17028321,10940226
11,8116465,18067502,10729770
12,8956921,16409318,10855244
13,8915058,17689989,11117351
14,8564117,15944700,11082380
15,8705486,15965427,11612647
16,9216058,17668302,10600374
17,9273512,17034901,11216712
18,8756588,16691139,10800933
19,9057673,18300801,10721735
20,9319522,16148718,10906682
21,10238519,17814058,10602056
22,10363158,18029411,11959882
23,8743606,18124693,10683058
24,9866337,18448090,10710580
25,8471082,18343193,10652023
26,9646699,17281261,10836132
27,10780874,18825940,10499861
28,10257130,17049268,10521285
29,8689685,18267450,10477934
30,13948840,20528045,11879527
31,13487052,19703816,11036069
32,12439756,18646020,12207970
33,11992236,18283742,10799328
34,12943810,19848017,11821607
35,11829030,17509541,10652247
36,13317231,19392988,10929957
37,10280935,18502383,10749463
38,9611138,16363922,10929254
39,9408835,16490087,10318417
40,9263417,17044900,10241544
41,11949889,18828575,11579379
42,12509146,19138798,12070262
43,11834593,18566904,12832344
44,13461314,18927849,11054702
45,11502221,17848209,12122190
46,9764012,17345253,10785000
47,9707174,17083750,10895501
48,12051964,19065695,11481468
49,11101332,18958405,11951733
50,8692513,15806968,10404801
51,9622787,16189573,10576187
52,14607319,19219786,10969209
53,11291435,17108321,10906130
54,9351914,18583886,11755133
55,10101668,18140211,11161499
56,9325016,16137703,11060717
57,15553859,18486861,10903928
58,12547389,18639106,10877801
59,10467935,16134113,11159723
60,10670187,18251557,11988098
61,13175474,18780270,10875390
62,10213418,16952851,29151623
63,9102680,18394935,10602472
64,9241202,17396822,12076999
65,9490030,16772597,12153304
66,12344427,18635082,10855353
67,9438334,15754040,11211812
68,11049744,16669379,10379830
69,16615505,22295870,11140668
70,19046046,21162474,11391504
71,12655706,18991351,10906300
72,11619807,18320260,10640532
73,10392831,16802194,11410124
74,15667264,19864930,14508704
75,11671950,18146444,11639464
76,17502048,21015522,10990443
77,14861648,18351042,10967838
78,9412271,15924666,11031874
79,16778575,20936202,11089792
80,10372810,17604573,11652371
81,16781113,19217185,11993723
82,10410758,17207277,11246225
83,16268845,19240891,11446355
84,10457292,18404187,11162644
85,10017826,16301259,10893281
86,11713006,18986139,11407213
87,15660819,19415733,11597403
88,10646046,17011730,11387737
89,11143986,18735770,12283850
90,16374157,20057643,12171420
91,14628475,19611402,11267181
92,15014218,18365678,11400482
93,15385839,20704962,11921157
94,21269517,21905472,11895384
95,12705091,19107605,11130516
96,11899654,18338299,11964634
97,11038005,15727382,11437289
98,19152108,23103898,11382815
99,10737931,17014538,10973870
100,14308294,19164532,11895029
1,145260779,13199233,59355910
2,26784853,15867962,18419564
3,11005672,14677524,12757317
4,6868375,14398538,10576504
5,9557549,14893681,10405918
6,8655724,16181922,10286120
7,7257593,14618867,10149790
8,7396028,15313649,10081491
9,7725797,16905519,10352387
10,8538611,16523677,10250857
11,8552564,16914411,10259133
12,8852211,16889813,10049818
13,8875604,16863243,9876063
14,8835325,16011007,10078532
15,8225642,15474330,9880785
16,9220616,16557887,10172329
17,9499187,16550425,11006622
18,9786862,16842356,10758161
19,10091506,17739653,10029282
20,8310402,17357380,10190429
21,8721026,16697483,11190760
22,9923366,17305467,9990019
23,10310297,16529606,10211636
24,9686236,16844948,10200412
25,11933701,19061044,10827685
26,12624808,17898503,9987646
27,9882410,16453282,9929570
28,9890158,17456566,9988881
29,10938049,17982399,10597634
30,9234425,15920799,11445890
31,11268070,17153635,12239089
32,12977455,18914732,11179092
33,10421363,17195675,10076370
34,11011972,16933392,10085532
35,9464898,14830079,11010928
36,11883295,18443600,10170452
37,13134535,17122443,10225102
38,8274171,15846600,10704025
39,9201889,16156116,9957793
40,10130794,17807762,11076078
41,11727885,16799393,10409107
42,12585295,17372894,10052106
43,12269323,16963625,10256102
44,13930344,16996181,10014588
45,9502950,15208493,11156514
46,10403605,16561243,12175746
47,10242730,16509704,9917502
48,11950175,17385888,10167572
49,9471917,15607986,11156492
50,9273433,17257627,10562026
51,8997351,15983375,12128872
52,9995541,17479139,10553253
53,11838979,16622417,10706696
54,10272245,17010525,10292279
55,10286280,16534736,11293021
56,10637413,16410916,10033583
57,9933686,15594468,11188106
58,15204990,18601061,10722625
59,8873596,15898086,10515266
60,9668311,15157429,10249983
61,9077778,16011421,10650064
62,13688140,18000890,10211099
63,9688684,14764103,11494658
64,9887949,15905194,42414766
65,9562830,16536156,10341590
66,11644048,15961513,10377163
67,14312417,18998895,10236081
68,9717719,16163201,11406955
69,13281272,18594976,12754713
70,16080744,19141838,10944792
71,9585910,15348730,11611249
72,18341938,18689612,10523682
73,9457908,15760742,10314486
74,10244636,16312596,10030178
75,11068629,16840109,12423959
76,14925336,18036756,11142404
77,17918867,19861241,10626450
78,9326879,17237224,10797656
79,11493553,19229685,10531960
80,11768756,17765602,11148642
81,11335718,16096587,10484916
82,10244230,15898686,11857968
83,9957343,17807952,10809808
84,9347278,16552943,10682339
85,11564726,16361306,9989072
86,15875432,18543088,10570840
87,12788008,16556125,10526285
88,10769397,15391010,13100252
89,10654115,16371630,10492995
90,10672415,15642503,10893782
91,14998355,19099606,10852160
92,15435502,18834605,10929852
93,10751831,17552929,11403639
94,17277461,18801239,10921502
95,15435132,19412477,10858073
96,15266972,18343459,11053314
97,16194045,18378915,10911886
98,13854086,18337182,10524420
99,10145965,17217036,10837502
100,16308683,19510581,10907597
1,149360742,10873386,66769392
2,29130207,16129388,22496688
3,13277886,14936758,14089408
4,7953722,14604095,11747168
5,11172413,16224373,11622997
6,8049608,17327330,11463465
7,8981048,15648339,11499283
8,8478587,15822562,10967660
9,9127964,16996792,11049049
10,9494845,15403171,10976207
11,8892381,16763912,11086668
12,9002682,16207851,11413676
13,9368553,16843333,11005429
14,9920810,16446024,11370886
15,9568186,16047267,11033954
16,10150656,17121417,10920953
17,9114308,17023973,11032772
18,9781962,17016832,11060817
19,12111981,18577767,11653177
20,11227425,16318177,11240756
21,11017085,17896759,11109901
22,10147001,15960125,11752878
23,11183447,17600675,13019428
24,9079126,17599675,11078783
25,11221874,17984945,11116346
26,13635556,18171312,11523486
27,13046371,19235283,10901159
28,13187943,18983633,11273604
29,9143952,14571753,12171490
30,10848943,17938865,11672205
31,12525162,17333271,11146097
32,12109878,17579075,11201422
33,14570453,19765735,12046342
34,10090158,15240957,12509851
35,12718900,17328189,11550807
36,9930938,15127425,11088680
37,11332035,17161459,10984649
38,10329069,15356152,11696623
39,10329246,15720558,11856144
40,12204520,17345702,11527760
41,14115681,18046653,12268516
42,10477658,16092084,13288906
43,10869254,16481203,12071947
44,12756711,19615835,12759323
45,9424898,17616916,12337518
46,12493659,18345914,12177455
47,10896276,17760826,12096172
48,11692669,16825272,11404920
49,16754689,19076331,11555010
50,10929086,15450311,11164292
51,10609897,17615281,12625584
52,13138711,16293409,12566523
53,15627607,19107160,11766390
54,10621206,16343266,12660277
55,13047144,18012218,11092047
56,11024584,15295186,12149149
57,11156194,16362493,11774114
58,13696111,17989447,11564485
59,16873301,19107144,13359529
60,18893648,21705810,11367745
61,10255379,15973555,12287667
62,10694406,14911153,12739526
63,12640213,17260745,26852671
64,22195331,20834554,11039889
65,14093162,18288580,11851269
66,11670346,16755669,12494678
67,13773999,17603196,11831134
68,19040315,20058745,11583643
69,11463827,16421973,11554182
70,16778851,18679580,11386165
71,11994489,17328634,13554527
72,14467226,18444060,11574078
73,13873542,18523783,11733601
74,12475706,17111749,11392623
75,11766754,18212603,11897646
76,13230735,17256214,11290076
77,18109815,19516426,12440067
78,14839707,18813413,11391435
79,15698846,18993424,11371243
80,11489248,16119569,10983169
81,15689147,17844722,12204774
82,15542042,16967563,11555358
83,10984661,18302513,11536215
84,12587454,17199523,12627228
85,16251974,19183009,11539076
86,10800819,16284260,12880148
87,11189334,15849039,12103969
88,11772340,17897729,11780850
89,9718063,17719142,11337871
90,10165374,17313668,12524617
91,16384037,20218096,12060999
92,12802672,19555980,11434132
93,18021954,19311692,13045020
94,11908417,16240374,12363831
95,10233963,15809062,12079078
96,11102031,15627125,12589369
97,12837995,17175967,11186956
98,12349935,17897896,11432483
99,12037265,17781528,12776931
100,10544518,17670895,11778738
1,145842547,13303949,58141480
2,26679492,15452229,20829028
3,11728873,14180160,12765859
4,7376799,14372301,10820030
5,10294479,15351884,10488979
6,7566170,14782876,10508217
7,8058006,15871067,10361622
8,7352995,16510675,10150778
9,9063017,16278838,10219730
10,7937668,17020758,10711833
11,7653163,15927669,10039499
12,7966253,14627142,10140026
13,9020132,16663047,10209926
14,8550774,14847290,10000475
15,8373141,17106896,10116671
16,8480169,15268372,10309910
17,9102056,15969170,10205939
18,9270614,17362969,10740753
19,10582617,17158621,10579089
20,9770140,17340543,10033374
21,10080232,16943056,11166972
22,10737164,16572050,10107460
23,9266726,15771108,11467002
24,9232410,16880614,10134374
25,9149758,15523592,10135104
26,10083409,17399559,10312280
27,8934304,14597220,10874234
28,9641605,16014386,10350607
29,10341961,18099944,10189312
30,10357311,17461698,10094388
31,8170823,17536534,10128480
32,9230037,16211582,10612741
33,9036681,15102822,9972171
34,11268515,17607844,10155230
35,11496732,18413109,10451113
36,8337110,17378596,10492220
37,11348764,17058755,10425506
38,13030659,17824896,10822835
39,12217436,19234110,10230346
40,9165736,17576551,9711009
41,12003175,17492860,10339969
42,13184678,17985528,11505477
43,12262420,19377159,11737770
44,11958139,17672566,10813649
45,13033965,18393437,10069198
46,8950386,15371826,10150500
47,9567235,17586164,10912059
48,9039274,16267360,10030958
49,9481878,16103796,11137409
50,11609421,16974978,10633341
51,13146582,18955494,11096595
52,10871701,15453330,10639799
53,11793072,17730492,11319475
54,9614962,15834586,10488210
55,13847065,18917363,11004345
56,10144774,15436912,10322050
57,9367461,15363699,10616141
58,11557657,17904073,10331026
59,14423619,18256679,10757738
60,14694773,18010757,10922914
61,8245944,17567704,12023465
62,11875382,17293024,10319472
63,13381872,18243947,29255805
64,9419976,15724312,10414561
65,10193368,15588323,11164809
66,15648280,19243144,11066913
67,16831503,20751709,10728964
68,11452020,17847846,11563551
69,9754936,17443406,10409787
70,9292421,15198736,11304488
71,13281765,20079730,10587101
72,14720669,18441550,10604793
73,11099824,18455641,10441905
74,10579073,15060099,11727222
75,11377005,18731848,12217323
76,18412903,18464360,10476306
77,9835724,15942258,10279808
78,12409133,18127404,10956206
79,9444527,14643798,11427298
80,17567771,19269190,10855842
81,11575820,17120353,11587374
82,12464467,17214449,12119489
83,9504974,17646405,10414365
84,10107672,16216277,10818322
85,16276082,18640548,11190348
86,13387710,17886153,10504571
87,10063802,17224262,11034459
88,8961040,15780884,12022318
89,17739594,21290344,10733344
90,13520371,18286777,11102233
91,11408007,17777970,10826890
92,18923418,21255781,11173309
93,10911864,18158060,10112083
94,10807028,16762759,11523490
95,14509187,17703566,10853698
96,9899231,17589356,11552618
97,15661719,19043169,13175209
98,10551369,18630286,10822273
99,9933241,16580635,10580665
100,16124653,18786166,10955008
1,146962115,15025512,58828964
2,26417749,15687269,17583240
3,10957276,15057729,12506677
4,6876590,15070814,10320862
5,8188934,15014036,10267303
6,7324794,15416978,10034994
7,7484663,16197809,10378809
8,7481405,15211885,9985810
9,7397511,15665397,9810866
10,7676080,15721869,10116739
11,8885499,17079636,10226773
12,8287744,15409833,9936977
13,9104860,16497590,10062157
14,9384592,16857707,10504179
15,8817761,18170194,10123755
16,9700127,17736608,10353859
17,8588089,15997399,10053490
18,9138617,16356003,10605387
19,9845381,16776069,10344859
20,9473710,17409565,10015758
21,8076268,15512337,10016724
22,7920775,17791732,10211753
23,10100363,17852397,10750906
24,9001849,16404950,10281686
25,10759956,17284506,10248892
26,8598680,15418437,9901794
27,8368000,15591146,10389405
28,10369296,17506177,10095975
29,9964203,17176001,10436746
30,10813915,18437757,11674748
31,11639287,18291854,9902131
32,11601737,17927317,9823413
33,8545675,15243892,11779665
34,9756880,17133222,10196250
35,13848836,20653158,10516378
36,12285800,18536005,10150798
37,9195906,15665864,12261020
38,10613634,16341636,10600662
39,8938053,17542395,10642176
40,12369848,17350604,12139560
41,10862523,17919904,9863389
42,10318087,16624653,10064384
43,11605779,17404660,11078856
44,9491239,15710109,10303646
45,10475941,16482417,10754083
46,10503469,18393199,11379515
47,12550185,18233339,10525077
48,9244477,15791632,10178854
49,9430440,16286864,9804538
50,11973505,18138541,10513623
51,11787856,17948323,10664199
52,15503882,20280976,11245801
53,12414232,18459919,10451861
54,10738460,18025531,10168613
55,10233529,16129190,10430106
56,11787005,17355910,10670847
57,13076831,19259955,10713454
58,16990589,19310686,11063001
59,9019001,15448999,10466722
60,8968277,18308166,10157298
61,9521777,16728202,11175084
62,12148345,18188862,23628910
63,9864310,16218937,10294822
64,15751674,18823504,9911551
65,10155141,17080483,10987481
66,10653192,16697578,10618537
67,11019046,16117220,10592475
68,14623673,18967227,10159762
69,14566077,18548473,10388591
70,16580517,19503712,10907948
71,9925718,16268881,10524339
72,17292954,19687548,11437197
73,9737217,16949946,10434581
74,9718904,15884217,11240695
75,15233714,19355621,11537542
76,10079799,16770091,10890734
77,13077096,18360603,12637739
78,9777688,16710452,11421325
79,15239257,19402791,12055772
80,10979179,18247086,10280056
81,10469257,18207033,10588983
82,10184153,17447406,11077997
83,13108972,18584489,10356397
84,12551220,18229193,11341715
